hex,count_good_aircraft,count_bad_aircraft
8408355ffffffff,1,0
8408357ffffffff,2,0
8408359ffffffff,2,0
8408361ffffffff,8,0
8408363ffffffff,8,0
8408365ffffffff,16,0
8408367ffffffff,18,0
8408369ffffffff,6,0
840836bffffffff,1,0
840836dffffffff,7,0
8408801ffffffff,47,0
8408803ffffffff,34,0
8408805ffffffff,148,0
8408807ffffffff,18,0
8408809ffffffff,29,0
840880bffffffff,45,0
840880dffffffff,84,1
8408811ffffffff,6,0
8408813ffffffff,4,0
8408815ffffffff,13,0
8408817ffffffff,4,0
8408819ffffffff,30,0
840881bffffffff,30,0
840881dffffffff,31,0
8408821ffffffff,38,0
8408823ffffffff,43,0
8408825ffffffff,22,0
8408827ffffffff,12,0
8408829ffffffff,131,0
840882bffffffff,53,0
840882dffffffff,63,0
8408831ffffffff,23,0
8408833ffffffff,21,0
8408835ffffffff,48,0
8408837ffffffff,51,0
8408839ffffffff,15,0
840883bffffffff,11,0
840883dffffffff,44,0
8408841ffffffff,19,0
8408843ffffffff,25,0
8408845ffffffff,45,0
8408847ffffffff,27,0
8408849ffffffff,20,0
840884bffffffff,21,0
840884dffffffff,32,0
8408851ffffffff,12,0
8408853ffffffff,18,0
8408855ffffffff,17,0
8408857ffffffff,31,0
8408859ffffffff,11,0
840885bffffffff,14,0
840885dffffffff,14,0
8408861ffffffff,139,0
8408863ffffffff,203,0
8408865ffffffff,114,0
8408867ffffffff,136,0
8408869ffffffff,70,0
840886bffffffff,75,0
840886dffffffff,84,0
8408881ffffffff,2,0
8408883ffffffff,4,0
8408885ffffffff,6,0
8408887ffffffff,2,0
8408889ffffffff,4,0
840888bffffffff,4,0
840888dffffffff,4,0
8408891ffffffff,6,0
8408893ffffffff,7,0
8408895ffffffff,5,0
8408897ffffffff,5,0
8408899ffffffff,6,0
840889bffffffff,1,1
840889dffffffff,8,0
84088a1ffffffff,4,0
84088a3ffffffff,15,0
84088a5ffffffff,11,0
84088a7ffffffff,6,0
84088a9ffffffff,9,0
84088abffffffff,3,0
84088adffffffff,5,0
84088b1ffffffff,5,0
84088b3ffffffff,3,0
84088b5ffffffff,7,0
84088b7ffffffff,2,0
84088b9ffffffff,8,0
84088bbffffffff,5,0
84088bdffffffff,7,0
84088c1ffffffff,10,0
84088c3ffffffff,6,0
84088c5ffffffff,4,0
84088c7ffffffff,3,0
84088c9ffffffff,31,0
84088cbffffffff,26,0
84088cdffffffff,10,0
84088d1ffffffff,6,0
84088d3ffffffff,5,0
84088d5ffffffff,4,0
84088d7ffffffff,4,0
84088d9ffffffff,27,0
84088dbffffffff,22,0
84088ddffffffff,5,0
84088e1ffffffff,6,0
84088e3ffffffff,9,0
84088e5ffffffff,11,0
84088e7ffffffff,7,1
84088e9ffffffff,3,0
84088ebffffffff,6,0
84088edffffffff,3,0
8408901ffffffff,32,1
8408903ffffffff,40,0
8408905ffffffff,40,0
8408907ffffffff,27,0
8408909ffffffff,56,3
840890bffffffff,38,4
840890dffffffff,49,1
8408911ffffffff,53,1
8408913ffffffff,59,1
8408915ffffffff,34,0
8408917ffffffff,30,1
8408919ffffffff,38,0
840891bffffffff,27,0
840891dffffffff,56,1
8408921ffffffff,67,11
8408923ffffffff,79,4
8408925ffffffff,36,4
8408927ffffffff,26,0
8408929ffffffff,52,5
840892bffffffff,75,4
840892dffffffff,52,9
8408931ffffffff,78,3
8408933ffffffff,54,0
8408935ffffffff,60,4
8408937ffffffff,34,4
8408939ffffffff,75,1
840893bffffffff,70,2
840893dffffffff,95,4
8408941ffffffff,49,0
8408943ffffffff,48,1
8408945ffffffff,57,3
8408947ffffffff,62,2
8408949ffffffff,53,0
840894bffffffff,58,1
840894dffffffff,49,2
8408951ffffffff,45,0
8408953ffffffff,31,0
8408955ffffffff,51,0
8408957ffffffff,27,2
8408959ffffffff,113,0
840895bffffffff,100,0
840895dffffffff,65,0
8408961ffffffff,45,3
8408963ffffffff,39,1
8408965ffffffff,56,1
8408967ffffffff,60,4
8408969ffffffff,66,1
840896bffffffff,48,2
840896dffffffff,70,3
8408981ffffffff,53,2
8408983ffffffff,53,3
8408985ffffffff,53,1
8408987ffffffff,52,3
8408989ffffffff,72,7
840898bffffffff,53,8
840898dffffffff,30,2
8408991ffffffff,58,6
8408993ffffffff,37,5
8408995ffffffff,69,8
8408997ffffffff,125,20
8408999ffffffff,53,2
840899bffffffff,15,1
840899dffffffff,43,2
84089a1ffffffff,49,2
84089a3ffffffff,54,1
84089a5ffffffff,69,5
84089a7ffffffff,36,3
84089a9ffffffff,27,1
84089abffffffff,36,2
84089adffffffff,15,0
84089b1ffffffff,70,7
84089b3ffffffff,39,6
84089b5ffffffff,42,2
84089b7ffffffff,17,0
84089b9ffffffff,87,12
84089bbffffffff,96,15
84089bdffffffff,67,11
84089c1ffffffff,27,0
84089c3ffffffff,26,0
84089c5ffffffff,62,1
84089c7ffffffff,68,3
84089c9ffffffff,14,0
84089cbffffffff,26,0
84089cdffffffff,22,0
84089d1ffffffff,57,2
84089d3ffffffff,36,0
84089d5ffffffff,32,0
84089d7ffffffff,50,6
84089d9ffffffff,45,0
84089dbffffffff,22,0
84089ddffffffff,33,1
84089e1ffffffff,54,0
84089e3ffffffff,54,3
84089e5ffffffff,49,0
84089e7ffffffff,38,0
84089e9ffffffff,13,1
84089ebffffffff,14,1
84089edffffffff,42,0
8408a01ffffffff,10,0
8408a03ffffffff,10,0
8408a05ffffffff,9,0
8408a07ffffffff,8,0
8408a09ffffffff,9,0
8408a0bffffffff,9,0
8408a0dffffffff,12,0
8408a11ffffffff,9,0
8408a13ffffffff,8,0
8408a15ffffffff,11,0
8408a17ffffffff,9,0
8408a19ffffffff,5,0
8408a1bffffffff,9,0
8408a1dffffffff,5,0
8408a21ffffffff,29,0
8408a23ffffffff,23,0
8408a25ffffffff,35,0
8408a27ffffffff,27,0
8408a29ffffffff,34,0
8408a2bffffffff,15,0
8408a2dffffffff,23,0
8408a31ffffffff,14,0
8408a33ffffffff,14,0
8408a35ffffffff,16,0
8408a37ffffffff,8,0
8408a39ffffffff,7,0
8408a3bffffffff,9,0
8408a3dffffffff,7,0
8408a41ffffffff,131,0
8408a43ffffffff,52,0
8408a45ffffffff,191,0
8408a47ffffffff,35,0
8408a49ffffffff,53,0
8408a4bffffffff,56,0
8408a4dffffffff,103,0
8408a51ffffffff,25,0
8408a53ffffffff,7,0
8408a55ffffffff,24,0
8408a57ffffffff,9,0
8408a59ffffffff,49,0
8408a5bffffffff,26,0
8408a5dffffffff,55,0
8408a61ffffffff,42,0
8408a63ffffffff,34,0
8408a65ffffffff,18,0
8408a67ffffffff,32,0
8408a69ffffffff,123,0
8408a6bffffffff,66,0
8408a6dffffffff,67,0
8408a81ffffffff,11,0
8408a83ffffffff,11,0
8408a85ffffffff,10,0
8408a87ffffffff,13,0
8408a89ffffffff,7,0
8408a8bffffffff,6,0
8408a8dffffffff,14,0
8408a91ffffffff,6,0
8408a93ffffffff,10,0
8408a95ffffffff,10,0
8408a97ffffffff,15,0
8408a99ffffffff,11,0
8408a9bffffffff,9,0
8408a9dffffffff,10,0
8408aa1ffffffff,16,0
8408aa3ffffffff,19,0
8408aa5ffffffff,26,0
8408aa7ffffffff,30,0
8408aa9ffffffff,16,0
8408aabffffffff,20,0
8408aadffffffff,15,0
8408ab1ffffffff,14,0
8408ab3ffffffff,15,0
8408ab5ffffffff,26,0
8408ab7ffffffff,27,0
8408ab9ffffffff,18,0
8408abbffffffff,15,0
8408abdffffffff,14,0
8408ac1ffffffff,15,0
8408ac3ffffffff,12,0
8408ac5ffffffff,10,0
8408ac7ffffffff,11,0
8408ac9ffffffff,8,0
8408acbffffffff,6,0
8408acdffffffff,9,0
8408ad1ffffffff,6,0
8408ad3ffffffff,7,0
8408ad5ffffffff,9,0
8408ad7ffffffff,11,0
8408ad9ffffffff,2,0
8408adbffffffff,2,0
8408addffffffff,11,0
8408ae1ffffffff,14,0
8408ae3ffffffff,14,0
8408ae5ffffffff,9,0
8408ae7ffffffff,12,0
8408ae9ffffffff,12,0
8408aebffffffff,16,0
8408aedffffffff,9,0
8408b01ffffffff,64,0
8408b03ffffffff,55,0
8408b05ffffffff,44,0
8408b07ffffffff,33,0
8408b09ffffffff,54,0
8408b0bffffffff,48,0
8408b0dffffffff,66,0
8408b11ffffffff,41,0
8408b13ffffffff,42,0
8408b15ffffffff,59,0
8408b17ffffffff,57,0
8408b19ffffffff,14,0
8408b1bffffffff,31,0
8408b1dffffffff,41,0
8408b21ffffffff,81,1
8408b23ffffffff,80,0
8408b25ffffffff,74,0
8408b27ffffffff,57,0
8408b29ffffffff,78,0
8408b2bffffffff,66,0
8408b2dffffffff,88,0
8408b31ffffffff,111,0
8408b33ffffffff,115,0
8408b35ffffffff,92,0
8408b37ffffffff,84,0
8408b39ffffffff,37,0
8408b3bffffffff,65,0
8408b3dffffffff,94,0
8408b41ffffffff,57,0
8408b43ffffffff,48,0
8408b45ffffffff,65,0
8408b47ffffffff,60,0
8408b49ffffffff,53,0
8408b4bffffffff,44,0
8408b4dffffffff,69,0
8408b51ffffffff,21,0
8408b53ffffffff,18,0
8408b55ffffffff,35,0
8408b57ffffffff,15,0
8408b59ffffffff,30,0
8408b5bffffffff,17,0
8408b5dffffffff,25,0
8408b61ffffffff,35,0
8408b63ffffffff,42,0
8408b65ffffffff,69,0
8408b67ffffffff,84,0
8408b69ffffffff,75,0
8408b6bffffffff,62,0
8408b6dffffffff,42,0
8408c01ffffffff,3,0
8408c03ffffffff,10,0
8408c05ffffffff,9,0
8408c07ffffffff,12,0
8408c09ffffffff,5,0
8408c0bffffffff,7,0
8408c0dffffffff,6,0
8408c11ffffffff,14,0
8408c13ffffffff,8,0
8408c15ffffffff,11,0
8408c17ffffffff,5,0
8408c19ffffffff,5,0
8408c1bffffffff,9,0
8408c1dffffffff,11,0
8408c21ffffffff,19,0
8408c23ffffffff,16,0
8408c25ffffffff,18,0
8408c27ffffffff,16,0
8408c29ffffffff,8,0
8408c2bffffffff,18,0
8408c2dffffffff,7,0
8408c31ffffffff,25,0
8408c33ffffffff,4,0
8408c35ffffffff,15,2
8408c37ffffffff,5,2
8408c39ffffffff,15,0
8408c3bffffffff,4,0
8408c3dffffffff,30,0
8408c41ffffffff,2,0
8408c43ffffffff,4,0
8408c45ffffffff,7,0
8408c47ffffffff,7,0
8408c49ffffffff,5,0
8408c4bffffffff,6,0
8408c51ffffffff,7,0
8408c53ffffffff,4,0
8408c55ffffffff,3,0
8408c57ffffffff,8,0
8408c59ffffffff,3,0
