hex,count_good_aircraft,count_bad_aircraft
8406ca9ffffffff,5,0
8406cabffffffff,35,0
8406cadffffffff,10,0
8406cb1ffffffff,34,0
8406cb3ffffffff,4,0
8406cb5ffffffff,4,0
8406cb7ffffffff,30,0
8406cb9ffffffff,32,0
8406cbbffffffff,7,0
8406ce1ffffffff,21,0
8406ce3ffffffff,1,0
8406ce5ffffffff,29,0
8406ce7ffffffff,11,0
8406ce9ffffffff,4,0
8406cedffffffff,9,0
8406d01ffffffff,2,0
8406d03ffffffff,8,0
8406d0bffffffff,4,0
8406d11ffffffff,6,0
8406d13ffffffff,8,0
8406d15ffffffff,9,0
8406d17ffffffff,6,0
8406d19ffffffff,10,0
8406d1bffffffff,8,0
8406d1dffffffff,16,0
8406d31ffffffff,1,0
8406d33ffffffff,7,0
8406d37ffffffff,2,0
8406d39ffffffff,4,0
8406d3bffffffff,8,0
8406d51ffffffff,11,0
8406d53ffffffff,14,0
8406d55ffffffff,4,0
8406d57ffffffff,17,0
8406d59ffffffff,2,0
8406d5bffffffff,18,0
8406d81ffffffff,11,0
8406d83ffffffff,8,0
8406d85ffffffff,13,0
8406d87ffffffff,13,0
8406d89ffffffff,13,0
8406d8bffffffff,9,0
8406d8dffffffff,4,0
8406d91ffffffff,6,0
8406d93ffffffff,17,0
8406d95ffffffff,17,0
8406d97ffffffff,5,0
8406d99ffffffff,16,0
8406d9bffffffff,8,0
8406d9dffffffff,18,0
8406da1ffffffff,2,0
8406da3ffffffff,14,0
8406da5ffffffff,4,0
8406da7ffffffff,2,0
8406da9ffffffff,4,0
8406dabffffffff,12,0
8406dadffffffff,3,0
8406db1ffffffff,22,0
8406db3ffffffff,3,0
8406db5ffffffff,2,0
8406db7ffffffff,22,0
8406db9ffffffff,8,0
8406dbbffffffff,18,0
8406dbdffffffff,4,0
8406dc1ffffffff,9,0
8406dc3ffffffff,15,0
8406dc5ffffffff,6,0
8406dc7ffffffff,4,0
8406dc9ffffffff,10,0
8406dcbffffffff,20,0
8406dcdffffffff,9,0
8406dd1ffffffff,11,0
8406dd3ffffffff,19,0
8406dd5ffffffff,7,0
8406dd7ffffffff,20,0
8406dd9ffffffff,10,0
8406ddbffffffff,23,0
8406dddffffffff,24,0
8406de1ffffffff,3,0
8406de3ffffffff,3,0
8406de5ffffffff,6,0
8406de7ffffffff,3,0
8406de9ffffffff,5,0
8406debffffffff,4,0
8406dedffffffff,5,0
8407401ffffffff,16,0
8407403ffffffff,9,0
8407405ffffffff,13,0
8407407ffffffff,11,0
8407409ffffffff,10,0
840740bffffffff,13,0
840740dffffffff,15,0
8407411ffffffff,29,0
8407413ffffffff,28,0
8407415ffffffff,40,0
8407417ffffffff,33,0
8407419ffffffff,22,0
840741bffffffff,28,0
840741dffffffff,37,0
8407421ffffffff,4,0
8407423ffffffff,20,0
8407425ffffffff,2,0
8407427ffffffff,14,0
8407429ffffffff,6,0
840742bffffffff,20,0
840742dffffffff,4,0
8407431ffffffff,28,0
8407433ffffffff,45,0
8407435ffffffff,8,0
8407437ffffffff,29,0
8407439ffffffff,10,0
840743bffffffff,47,0
840743dffffffff,6,0
8407441ffffffff,3,0
8407443ffffffff,11,0
8407445ffffffff,1,0
8407447ffffffff,6,0
8407449ffffffff,1,0
840744bffffffff,11,0
8407451ffffffff,32,0
8407453ffffffff,21,0
8407455ffffffff,8,0
8407457ffffffff,38,0
8407459ffffffff,3,0
840745bffffffff,19,0
840745dffffffff,4,0
8407461ffffffff,4,0
8407463ffffffff,3,0
8407467ffffffff,7,0
8407469ffffffff,2,0
840746bffffffff,3,0
8407481ffffffff,15,0
8407483ffffffff,7,0
8407485ffffffff,18,0
8407487ffffffff,8,0
8407489ffffffff,23,0
840748bffffffff,5,0
840748dffffffff,15,0
8407495ffffffff,12,0
8407497ffffffff,1,0
840749dffffffff,12,0
84074a1ffffffff,21,0
84074a3ffffffff,9,0
84074a5ffffffff,17,0
84074a7ffffffff,16,0
84074a9ffffffff,16,0
84074abffffffff,13,0
84074adffffffff,10,0
84074b1ffffffff,18,0
84074b3ffffffff,14,0
84074b5ffffffff,3,0
84074b7ffffffff,17,0
84074b9ffffffff,21,0
84074bbffffffff,9,0
84074bdffffffff,9,0
84074c1ffffffff,12,0
84074c3ffffffff,27,0
84074c5ffffffff,23,0
84074c7ffffffff,11,0
84074c9ffffffff,14,0
84074cbffffffff,9,0
84074cdffffffff,22,0
84074d5ffffffff,3,0
84074ddffffffff,2,0
84074e1ffffffff,28,0
84074e3ffffffff,11,0
84074e5ffffffff,44,0
84074e7ffffffff,19,0
84074e9ffffffff,27,0
84074ebffffffff,15,0
84074edffffffff,38,0
8407511ffffffff,9,0
8407513ffffffff,9,0
8407515ffffffff,8,0
8407517ffffffff,9,0
8407519ffffffff,9,0
840751bffffffff,2,0
840751dffffffff,3,0
8407531ffffffff,3,0
8407533ffffffff,11,0
8407535ffffffff,4,0
8407537ffffffff,1,0
8407539ffffffff,3,0
840753bffffffff,6,0
840753dffffffff,1,0
8407553ffffffff,2,0
8407581ffffffff,11,0
8407583ffffffff,17,0
8407585ffffffff,9,0
8407587ffffffff,15,0
8407589ffffffff,11,0
840758bffffffff,20,0
840758dffffffff,9,0
8407591ffffffff,22,0
8407593ffffffff,18,0
8407595ffffffff,30,0
8407597ffffffff,26,0
8407599ffffffff,14,0
840759bffffffff,18,0
840759dffffffff,37,0
84075a1ffffffff,10,0
84075a3ffffffff,6,0
84075a5ffffffff,11,0
84075a7ffffffff,12,0
84075a9ffffffff,13,0
84075abffffffff,10,0
84075adffffffff,13,0
84075b1ffffffff,10,0
84075b3ffffffff,35,0
84075b5ffffffff,9,0
84075b7ffffffff,17,0
84075b9ffffffff,12,0
84075bbffffffff,33,0
84075bdffffffff,12,0
84075c1ffffffff,5,0
84075c3ffffffff,13,0
84075c5ffffffff,15,0
84075c7ffffffff,6,0
84075c9ffffffff,12,0
84075cbffffffff,6,0
84075cdffffffff,18,0
84075d1ffffffff,74,0
84075d3ffffffff,16,0
84075d5ffffffff,21,0
84075d7ffffffff,45,0
84075d9ffffffff,74,0
84075dbffffffff,21,0
84075ddffffffff,55,0
84075e1ffffffff,8,0
84075e3ffffffff,11,0
84075e5ffffffff,6,0
84075e7ffffffff,14,0
84075e9ffffffff,10,0
84075ebffffffff,15,0
84075edffffffff,9,0
8407637ffffffff,6,0
84076a1ffffffff,12,0
84076a5ffffffff,24,0
84076a7ffffffff,22,0
84076a9ffffffff,20,0
84076adffffffff,26,0
84076b5ffffffff,2,0
84076e1ffffffff,3,0
84076e3ffffffff,10,0
84076e7ffffffff,16,0
84076ebffffffff,2,0
8408001ffffffff,5,0
8408005ffffffff,7,0
8408007ffffffff,12,0
8408009ffffffff,4,0
840800bffffffff,7,0
840800dffffffff,5,0
8408021ffffffff,33,0
8408023ffffffff,38,0
8408025ffffffff,63,0
8408027ffffffff,48,0
8408029ffffffff,21,0
840802bffffffff,25,0
840802dffffffff,28,0
8408031ffffffff,32,0
8408033ffffffff,33,0
8408035ffffffff,57,0
8408037ffffffff,54,0
8408039ffffffff,15,0
840803bffffffff,13,0
840803dffffffff,27,0
8408043ffffffff,2,0
8408045ffffffff,2,0
8408047ffffffff,3,0
840804bffffffff,2,0
840804dffffffff,1,0
8408051ffffffff,3,0
8408053ffffffff,5,0
8408055ffffffff,4,0
8408057ffffffff,6,0
840805bffffffff,2,0
840805dffffffff,1,0
8408061ffffffff,6,0
8408063ffffffff,4,0
8408065ffffffff,7,0
8408067ffffffff,3,0
8408069ffffffff,4,0
840806bffffffff,3,0
840806dffffffff,5,0
8408101ffffffff,43,0
8408103ffffffff,5,0
8408105ffffffff,19,0
8408107ffffffff,10,0
8408109ffffffff,51,0
840810bffffffff,63,0
840810dffffffff,65,0
8408111ffffffff,3,0
8408113ffffffff,1,0
8408115ffffffff,2,0
8408117ffffffff,1,0
8408119ffffffff,48,0
840811bffffffff,6,0
840811dffffffff,7,0
8408121ffffffff,4,0
8408123ffffffff,9,0
8408125ffffffff,8,0
8408127ffffffff,13,0
8408129ffffffff,8,0
840812bffffffff,11,0
840812dffffffff,7,0
8408131ffffffff,6,0
8408133ffffffff,14,0
8408135ffffffff,6,0
8408137ffffffff,11,0
8408139ffffffff,8,0
840813bffffffff,5,0
840813dffffffff,6,0
8408141ffffffff,8,0
8408143ffffffff,24,0
8408145ffffffff,9,0
8408147ffffffff,25,0
8408149ffffffff,17,0
840814bffffffff,17,0
840814dffffffff,6,0
8408151ffffffff,52,0
8408153ffffffff,44,0
8408155ffffffff,37,0
8408157ffffffff,86,0
8408159ffffffff,15,0
840815bffffffff,24,0
840815dffffffff,22,0
8408161ffffffff,49,0
8408163ffffffff,63,0
8408165ffffffff,62,0
8408167ffffffff,52,0
8408169ffffffff,20,0
840816bffffffff,41,0
840816dffffffff,26,0
8408181ffffffff,2,0
8408183ffffffff,3,0
8408187ffffffff,1,0
8408189ffffffff,3,0
840818bffffffff,3,0
840818dffffffff,3,0
8408191ffffffff,1,0
8408193ffffffff,2,0
8408195ffffffff,3,0
8408197ffffffff,2,0
8408199ffffffff,2,0
840819bffffffff,1,0
840819dffffffff,3,0
84081a1ffffffff,9,0
84081a3ffffffff,6,0
84081a5ffffffff,8,0
84081a7ffffffff,7,0
84081a9ffffffff,5,0
84081abffffffff,3,0
84081adffffffff,7,0
84081b1ffffffff,4,0
84081b3ffffffff,2,0
84081b5ffffffff,6,0
84081b7ffffffff,5,0
84081b9ffffffff,2,0
84081bbffffffff,2,0
84081bdffffffff,5,0
84081c1ffffffff,2,0
84081c3ffffffff,2,0
84081c5ffffffff,2,0
84081c7ffffffff,3,0
84081c9ffffffff,44,0
84081cbffffffff,34,0
84081cdffffffff,4,0
84081d1ffffffff,11,0
84081d3ffffffff,5,0
84081d5ffffffff,2,0
84081d7ffffffff,2,0
84081d9ffffffff,51,0
84081dbffffffff,51,0
84081ddffffffff,28,0
84081e1ffffffff,5,0
84081e3ffffffff,1,0
84081e5ffffffff,7,0
84081e7ffffffff,7,0
84081e9ffffffff,1,0
84081ebffffffff,4,0
84081edffffffff,8,0
8408221ffffffff,1,0
8408227ffffffff,1,0
8408235ffffffff,1,0
8408263ffffffff,1,0
840826bffffffff,1,0
8408281ffffffff,6,0
8408283ffffffff,12,0
8408285ffffffff,6,0
8408287ffffffff,16,0
8408289ffffffff,2,0
840828bffffffff,1,0
8408291ffffffff,42,0
8408293ffffffff,65,0
8408295ffffffff,39,0
8408297ffffffff,62,0
8408299ffffffff,8,0
840829bffffffff,51,0
840829dffffffff,12,0
84082a1ffffffff,9,0
84082a3ffffffff,29,0
84082a5ffffffff,9,0
84082a7ffffffff,31,0
84082a9ffffffff,8,0
84082abffffffff,15,0
84082adffffffff,5,0
84082b1ffffffff,59,0
84082b3ffffffff,6,0
84082b5ffffffff,50,0
84082b7ffffffff,6,0
84082b9ffffffff,39,0
84082bbffffffff,61,0
84082bdffffffff,33,0
84082d1ffffffff,1,0
84082d3ffffffff,2,0
84082d7ffffffff,1,0
84082e3ffffffff,3,0
84082e7ffffffff,1,0
8408301ffffffff,2,0
8408303ffffffff,5,0
8408305ffffffff,7,0
8408307ffffffff,7,0
840830dffffffff,2,0
8408313ffffffff,2,0
8408315ffffffff,4,0
8408317ffffffff,3,0
8408321ffffffff,17,0
8408323ffffffff,16,0
8408325ffffffff,23,0
8408327ffffffff,22,0
8408329ffffffff,18,0
840832bffffffff,17,0
840832dffffffff,17,0
8408331ffffffff,7,0
8408333ffffffff,5,0
8408335ffffffff,16,0
8408337ffffffff,13,0
8408339ffffffff,5,0
840833bffffffff,3,0
840833dffffffff,19,0
8408341ffffffff,2,0
8408345ffffffff,1,0
8408347ffffffff,3,0
8408349ffffffff,3,0
840834bffffffff,1,0
840834dffffffff,3,0
8408361ffffffff,10,0
8408363ffffffff,6,0
8408365ffffffff,18,0
8408367ffffffff,21,0
8408369ffffffff,5,0
840836bffffffff,1,0
840836dffffffff,13,0
8408801ffffffff,34,0
8408803ffffffff,29,0
8408805ffffffff,79,0
8408807ffffffff,12,0
8408809ffffffff,22,0
840880bffffffff,35,0
840880dffffffff,59,0
8408811ffffffff,5,0
8408813ffffffff,4,0
8408815ffffffff,10,0
8408817ffffffff,4,0
8408819ffffffff,25,0
840881bffffffff,23,0
840881dffffffff,25,0
8408821ffffffff,31,0
8408823ffffffff,51,0
8408825ffffffff,19,0
8408827ffffffff,8,0
8408829ffffffff,135,0
840882bffffffff,55,0
840882dffffffff,53,0
8408831ffffffff,24,0
8408833ffffffff,21,0
8408835ffffffff,52,0
8408837ffffffff,53,1
8408839ffffffff,13,0
840883bffffffff,11,0
840883dffffffff,41,0
8408841ffffffff,8,0
8408843ffffffff,17,0
8408845ffffffff,38,0
8408847ffffffff,20,0
8408849ffffffff,14,0
840884bffffffff,20,0
840884dffffffff,30,0
8408851ffffffff,11,0
8408853ffffffff,9,0
8408855ffffffff,13,0
8408857ffffffff,15,0
8408859ffffffff,14,0
840885bffffffff,10,0
840885dffffffff,11,0
8408861ffffffff,130,0
8408863ffffffff,178,0
8408865ffffffff,107,0
8408867ffffffff,156,0
8408869ffffffff,60,0
840886bffffffff,58,0
840886dffffffff,88,0
8408881ffffffff,1,0
8408883ffffffff,4,0
8408885ffffffff,6,0
8408887ffffffff,4,0
8408889ffffffff,1,0
840888bffffffff,1,0
840888dffffffff,3,0
8408893ffffffff,4,0
8408895ffffffff,5,0
8408897ffffffff,4,0
8408899ffffffff,5,0
840889dffffffff,6,0
84088a1ffffffff,9,0
84088a3ffffffff,21,0
84088a5ffffffff,8,0
84088a7ffffffff,10,0
84088a9ffffffff,5,0
84088abffffffff,5,0
84088adffffffff,5,0
84088b1ffffffff,10,0
84088b3ffffffff,4,0
84088b5ffffffff,13,0
84088b7ffffffff,5,1
84088b9ffffffff,6,0
84088bbffffffff,8,0
84088bdffffffff,11,0
84088c1ffffffff,3,0
84088c3ffffffff,3,0
84088c5ffffffff,5,0
84088c7ffffffff,3,0
84088c9ffffffff,22,0
84088cbffffffff,18,0
84088cdffffffff,7,0
84088d1ffffffff,4,0
84088d3ffffffff,1,0
84088d5ffffffff,2,0
84088d7ffffffff,3,0
84088d9ffffffff,21,0
84088dbffffffff,21,0
84088ddffffffff,1,0
84088e1ffffffff,6,0
84088e3ffffffff,6,0
84088e5ffffffff,12,0
84088e7ffffffff,9,0
84088e9ffffffff,4,0
84088ebffffffff,4,0
84088edffffffff,2,0
8408901ffffffff,24,1
8408903ffffffff,31,0
8408905ffffffff,38,2
8408907ffffffff,21,1
8408909ffffffff,66,0
840890bffffffff,47,0
840890dffffffff,48,0
8408911ffffffff,49,0
8408913ffffffff,60,0
8408915ffffffff,29,0
8408917ffffffff,28,0
8408919ffffffff,45,1
840891bffffffff,31,0
840891dffffffff,58,0
8408921ffffffff,72,4
8408923ffffffff,73,3
8408925ffffffff,36,3
8408927ffffffff,23,1
8408929ffffffff,44,0
840892bffffffff,68,3
840892dffffffff,77,4
8408931ffffffff,65,2
8408933ffffffff,56,0
8408935ffffffff,69,2
8408937ffffffff,50,2
8408939ffffffff,60,1
840893bffffffff,54,1
840893dffffffff,81,2
8408941ffffffff,55,1
8408943ffffffff,61,0
8408945ffffffff,50,0
8408947ffffffff,66,0
8408949ffffffff,65,0
840894bffffffff,60,1
840894dffffffff,53,0
8408951ffffffff,50,0
8408953ffffffff,30,0
8408955ffffffff,62,0
8408957ffffffff,40,0
8408959ffffffff,104,0
840895bffffffff,98,0
840895dffffffff,61,0
8408961ffffffff,41,1
8408963ffffffff,38,2
8408965ffffffff,67,0
8408967ffffffff,60,1
8408969ffffffff,58,1
840896bffffffff,48,1
840896dffffffff,54,0
8408981ffffffff,39,3
8408983ffffffff,60,5
8408985ffffffff,32,2
8408987ffffffff,41,9
8408989ffffffff,66,9
840898bffffffff,53,9
840898dffffffff,21,4
8408991ffffffff,50,5
8408993ffffffff,29,4
8408995ffffffff,62,6
8408997ffffffff,114,11
8408999ffffffff,37,1
840899bffffffff,14,1
840899dffffffff,50,3
84089a1ffffffff,40,1
84089a3ffffffff,41,10
84089a5ffffffff,73,11
84089a7ffffffff,31,3
84089a9ffffffff,31,1
84089abffffffff,48,2
84089adffffffff,22,0
84089b1ffffffff,61,8
84089b3ffffffff,35,6
84089b5ffffffff,47,4
84089b7ffffffff,16,1
84089b9ffffffff,66,11
84089bbffffffff,72,8
84089bdffffffff,60,13
84089c1ffffffff,35,0
84089c3ffffffff,33,4
84089c5ffffffff,62,0
84089c7ffffffff,68,5
84089c9ffffffff,18,0
84089cbffffffff,34,0
84089cdffffffff,33,0
84089d1ffffffff,51,2
84089d3ffffffff,26,0
84089d5ffffffff,41,1
84089d7ffffffff,43,1
84089d9ffffffff,47,0
84089dbffffffff,28,0
84089ddffffffff,37,2
84089e1ffffffff,38,0
84089e3ffffffff,37,3
84089e5ffffffff,55,0
84089e7ffffffff,41,3
84089e9ffffffff,10,0
84089ebffffffff,5,1
84089edffffffff,29,0
8408a01ffffffff,6,0
8408a03ffffffff,6,0
8408a05ffffffff,10,0
8408a07ffffffff,11,0
8408a09ffffffff,6,0
8408a0bffffffff,6,0
8408a0dffffffff,7,0
8408a11ffffffff,7,0
8408a13ffffffff,7,0
8408a15ffffffff,4,0
8408a17ffffffff,6,0
8408a19ffffffff,2,0
8408a1bffffffff,7,0
8408a1dffffffff,4,0
8408a21ffffffff,24,0
8408a23ffffffff,15,0
8408a25ffffffff,27,0
8408a27ffffffff,27,0
8408a29ffffffff,33,0
8408a2bffffffff,14,0
8408a2dffffffff,23,0
8408a31ffffffff,8,0
8408a33ffffffff,6,0
8408a35ffffffff,13,0
8408a37ffffffff,12,0
8408a39ffffffff,7,0
8408a3bffffffff,5,0
8408a3dffffffff,8,0
8408a41ffffffff,117,0
8408a43ffffffff,43,0
8408a45ffffffff,184,0
8408a47ffffffff,25,0
8408a49ffffffff,51,0
8408a4bffffffff,67,0
8408a4dffffffff,126,0
8408a51ffffffff,17,0
8408a53ffffffff,7,0
8408a55ffffffff,18,0
8408a57ffffffff,7,0
8408a59ffffffff,56,0
8408a5bffffffff,21,0
8408a5dffffffff,53,0
8408a61ffffffff,39,0
8408a63ffffffff,34,0
8408a65ffffffff,10,0
8408a67ffffffff,34,0
8408a69ffffffff,105,0
8408a6bffffffff,48,0
8408a6dffffffff,70,0
8408a81ffffffff,4,0
8408a83ffffffff,6,0
8408a85ffffffff,12,0
8408a87ffffffff,8,0
8408a89ffffffff,5,0
8408a8bffffffff,2,0
8408a8dffffffff,3,0
8408a91ffffffff,3,0
8408a93ffffffff,3,0
8408a95ffffffff,8,0
8408a97ffffffff,9,0
8408a99ffffffff,9,0
8408a9bffffffff,9,0
8408a9dffffffff,6,0
8408aa1ffffffff,8,0
8408aa3ffffffff,9,0
8408aa5ffffffff,17,0
8408aa7ffffffff,25,0
8408aa9ffffffff,11,0
8408aabffffffff,7,0
8408aadffffffff,7,0
8408ab1ffffffff,7,0
8408ab3ffffffff,8,0
8408ab5ffffffff,22,0
8408ab7ffffffff,22,0
8408ab9ffffffff,9,0
8408abbffffffff,9,0
8408abdffffffff,5,0
8408ac1ffffffff,9,0
8408ac3ffffffff,13,0
8408ac5ffffffff,8,0
8408ac7ffffffff,12,0
8408ac9ffffffff,9,0
8408acbffffffff,11,0
8408acdffffffff,6,0
8408ad1ffffffff,7,0
8408ad3ffffffff,8,0
8408ad5ffffffff,8,0
8408ad7ffffffff,8,0
8408ad9ffffffff,12,0
8408adbffffffff,4,0
8408addffffffff,11,0
8408ae1ffffffff,12,0
8408ae3ffffffff,13,0
8408ae5ffffffff,13,0
8408ae7ffffffff,13,0
8408ae9ffffffff,7,0
8408aebffffffff,12,0
8408aedffffffff,7,0
8408b01ffffffff,53,0
8408b03ffffffff,54,1
8408b05ffffffff,29,0
8408b07ffffffff,29,0
8408b09ffffffff,43,0
8408b0bffffffff,40,0
8408b0dffffffff,56,1
8408b11ffffffff,28,0
8408b13ffffffff,35,0
8408b15ffffffff,52,0
8408b17ffffffff,54,0
8408b19ffffffff,10,0
8408b1bffffffff,27,0
8408b1dffffffff,31,0
8408b21ffffffff,80,0
8408b23ffffffff,81,0
8408b25ffffffff,86,0
8408b27ffffffff,86,0
8408b29ffffffff,65,0
8408b2bffffffff,75,0
8408b2dffffffff,71,0
8408b31ffffffff,98,0
8408b33ffffffff,110,0
8408b35ffffffff,81,0
8408b37ffffffff,83,1
8408b39ffffffff,27,1
8408b3bffffffff,52,0
8408b3dffffffff,98,0
8408b41ffffffff,58,0
8408b43ffffffff,31,0
8408b45ffffffff,59,0
8408b47ffffffff,49,0
8408b49ffffffff,56,0
8408b4bffffffff,35,0
8408b4dffffffff,72,0
8408b51ffffffff,13,0
8408b53ffffffff,13,0
8408b55ffffffff,17,0
8408b57ffffffff,11,0
8408b59ffffffff,13,0
8408b5bffffffff,15,0
8408b5dffffffff,14,0
8408b61ffffffff,36,0
8408b63ffffffff,38,0
8408b65ffffffff,54,0
8408b67ffffffff,57,0
8408b69ffffffff,71,0
8408b6bffffffff,61,0
8408b6dffffffff,46,0
8408c01ffffffff,2,0
8408c03ffffffff,2,0
8408c05ffffffff,5,0
8408c07ffffffff,9,0
8408c09ffffffff,4,0
8408c0bffffffff,5,0
8408c0dffffffff,5,0
8408c11ffffffff,10,0
8408c13ffffffff,2,0
8408c15ffffffff,7,0
8408c17ffffffff,2,0
8408c19ffffffff,4,0
8408c1bffffffff,5,0
8408c1dffffffff,5,0
8408c21ffffffff,8,0
8408c23ffffffff,14,0
8408c25ffffffff,15,0
8408c27ffffffff,13,0
8408c29ffffffff,6,0
8408c2bffffffff,8,0
8408c2dffffffff,5,0
8408c31ffffffff,20,0
8408c33ffffffff,3,1
8408c35ffffffff,10,0
8408c37ffffffff,3,0
8408c39ffffffff,6,0
8408c3bffffffff,2,0
8408c3dffffffff,21,0
8408c41ffffffff,6,0
8408c43ffffffff,4,0
8408c45ffffffff,6,0
8408c47ffffffff,5,0
8408c49ffffffff,3,0
8408c4bffffffff,5,0
8408c4dffffffff,4,0
8408c51ffffffff,2,0
8408c53ffffffff,2,0
8408c55ffffffff,3,0
8408c57ffffffff,4,0
8408c59ffffffff,1,0
8408c5dffffffff,3,0
8408c61ffffffff,5,0
8408c63ffffffff,6,0
8408c65ffffffff,2,0
8408c67ffffffff,1,0
8408c69ffffffff,21,0
8408c6bffffffff,8,0
8408c6dffffffff,17,0
8408c93ffffffff,8,2
8408c9bffffffff,1,0
8408cb7ffffffff,1,0
8408cc1ffffffff,3,0
8408cc3ffffffff,2,1
