hex,count_good_aircraft,count_bad_aircraft
8406c21ffffffff,8,0
8406c23ffffffff,11,0
8406c25ffffffff,6,0
8406c27ffffffff,9,0
8406c29ffffffff,8,0
8406c2bffffffff,8,0
8406c2dffffffff,2,0
8406c31ffffffff,10,0
8406c33ffffffff,4,0
8406c35ffffffff,7,0
8406c37ffffffff,13,0
8406c39ffffffff,9,0
8406c3bffffffff,2,0
8406c61ffffffff,4,0
8406c63ffffffff,1,0
8406c65ffffffff,7,0
8406c67ffffffff,3,0
8406c6dffffffff,2,0
8406c81ffffffff,2,0
8406c83ffffffff,29,0
8406c85ffffffff,33,0
8406c87ffffffff,2,0
8406c89ffffffff,1,0
8406c95ffffffff,28,0
8406c9dffffffff,15,0
8406ca1ffffffff,4,0
8406ca3ffffffff,30,0
8406ca5ffffffff,14,0
8406ca7ffffffff,8,0
8406ca9ffffffff,1,0
8406cabffffffff,34,0
8406cadffffffff,18,0
8406cb1ffffffff,31,0
8406cb3ffffffff,7,0
8406cb5ffffffff,9,0
8406cb7ffffffff,28,0
8406cb9ffffffff,24,0
8406cbbffffffff,25,0
8406cbdffffffff,2,0
8406cc1ffffffff,1,0
8406cc3ffffffff,1,0
8406cc7ffffffff,1,0
8406cc9ffffffff,1,0
8406ce1ffffffff,17,0
8406ce3ffffffff,1,0
8406ce5ffffffff,24,0
8406ce7ffffffff,19,0
8406ce9ffffffff,4,0
8406cedffffffff,17,0
8406d03ffffffff,5,0
8406d0bffffffff,1,0
8406d11ffffffff,2,0
8406d13ffffffff,2,0
8406d15ffffffff,4,0
8406d19ffffffff,3,0
8406d1bffffffff,4,0
8406d1dffffffff,7,0
8406d33ffffffff,2,0
8406d39ffffffff,2,0
8406d3bffffffff,2,0
8406d51ffffffff,6,0
8406d53ffffffff,5,0
8406d55ffffffff,1,0
8406d57ffffffff,6,0
8406d59ffffffff,1,0
8406d5bffffffff,6,0
8406d5dffffffff,1,0
8406d81ffffffff,4,0
8406d83ffffffff,3,0
8406d85ffffffff,7,0
8406d87ffffffff,4,0
8406d89ffffffff,5,0
8406d8bffffffff,4,0
8406d8dffffffff,5,0
8406d91ffffffff,12,0
8406d93ffffffff,10,0
8406d95ffffffff,7,0
8406d97ffffffff,11,0
8406d99ffffffff,10,0
8406d9bffffffff,9,0
8406d9dffffffff,10,0
8406da1ffffffff,4,0
8406da3ffffffff,7,0
8406da5ffffffff,1,0
8406da7ffffffff,4,0
8406da9ffffffff,5,0
8406dabffffffff,7,0
8406dadffffffff,1,0
8406db1ffffffff,7,0
8406db3ffffffff,1,0
8406db5ffffffff,1,0
8406db7ffffffff,8,0
8406db9ffffffff,4,0
8406dbbffffffff,7,0
8406dbdffffffff,1,0
8406dc1ffffffff,9,0
8406dc3ffffffff,6,0
8406dc5ffffffff,4,0
8406dc7ffffffff,7,0
8406dc9ffffffff,10,0
8406dcbffffffff,14,0
8406dcdffffffff,7,0
8406dd1ffffffff,15,0
8406dd3ffffffff,13,0
8406dd5ffffffff,6,0
8406dd7ffffffff,9,0
8406dd9ffffffff,13,0
8406ddbffffffff,19,0
8406dddffffffff,17,0
8406de3ffffffff,5,0
8406debffffffff,4,0
8407401ffffffff,27,0
8407403ffffffff,25,0
8407405ffffffff,15,0
8407407ffffffff,23,0
8407409ffffffff,13,0
840740bffffffff,27,0
840740dffffffff,15,0
8407411ffffffff,40,0
8407413ffffffff,32,0
8407415ffffffff,48,0
8407417ffffffff,44,0
8407419ffffffff,27,0
840741bffffffff,32,0
840741dffffffff,45,0
8407421ffffffff,4,0
8407423ffffffff,22,0
8407425ffffffff,3,0
8407427ffffffff,13,0
8407429ffffffff,6,0
840742bffffffff,22,0
840742dffffffff,5,0
8407431ffffffff,36,0
8407433ffffffff,64,0
8407435ffffffff,23,0
8407437ffffffff,38,0
8407439ffffffff,27,0
840743bffffffff,52,0
840743dffffffff,20,0
8407441ffffffff,4,0
8407443ffffffff,14,0
8407445ffffffff,1,0
8407447ffffffff,7,0
8407449ffffffff,4,0
840744bffffffff,11,0
8407451ffffffff,43,0
8407453ffffffff,23,0
8407455ffffffff,22,0
8407457ffffffff,45,0
8407459ffffffff,4,0
840745bffffffff,24,0
840745dffffffff,20,0
8407461ffffffff,4,0
8407463ffffffff,5,0
8407467ffffffff,5,0
8407469ffffffff,9,0
840746bffffffff,4,0
8407481ffffffff,10,0
8407483ffffffff,1,0
8407485ffffffff,7,0
8407487ffffffff,7,0
8407489ffffffff,14,0
840748bffffffff,3,0
840748dffffffff,11,0
8407491ffffffff,2,0
8407495ffffffff,5,0
8407497ffffffff,1,0
840749dffffffff,2,0
84074a1ffffffff,14,0
84074a3ffffffff,10,0
84074a5ffffffff,13,0
84074a7ffffffff,6,0
84074a9ffffffff,16,0
84074abffffffff,11,0
84074adffffffff,13,0
84074b1ffffffff,4,0
84074b3ffffffff,25,0
84074b5ffffffff,1,0
84074b7ffffffff,4,0
84074b9ffffffff,3,0
84074bbffffffff,20,0
84074bdffffffff,7,0
84074c1ffffffff,17,0
84074c3ffffffff,15,0
84074c5ffffffff,29,0
84074c7ffffffff,11,0
84074c9ffffffff,17,0
84074cbffffffff,6,0
84074cdffffffff,29,0
84074d5ffffffff,2,0
84074d7ffffffff,1,0
84074ddffffffff,2,0
84074e1ffffffff,28,0
84074e3ffffffff,17,0
84074e5ffffffff,52,0
84074e7ffffffff,18,0
84074e9ffffffff,26,0
84074ebffffffff,22,0
84074edffffffff,46,0
8407511ffffffff,12,0
8407513ffffffff,8,0
8407515ffffffff,9,0
8407517ffffffff,9,0
8407519ffffffff,15,0
840751bffffffff,3,0
840751dffffffff,6,0
8407531ffffffff,8,0
8407533ffffffff,10,0
8407535ffffffff,4,0
8407537ffffffff,3,0
8407539ffffffff,5,0
840753bffffffff,9,0
840753dffffffff,1,0
8407553ffffffff,2,0
8407581ffffffff,26,0
8407583ffffffff,26,0
8407585ffffffff,14,0
8407587ffffffff,34,0
8407589ffffffff,16,0
840758bffffffff,30,0
840758dffffffff,12,0
8407591ffffffff,25,0
8407593ffffffff,11,0
8407595ffffffff,28,0
8407597ffffffff,30,0
8407599ffffffff,15,0
840759bffffffff,11,0
840759dffffffff,34,0
84075a1ffffffff,5,0
84075a3ffffffff,22,0
84075a5ffffffff,8,0
84075a7ffffffff,6,0
84075a9ffffffff,9,0
84075abffffffff,16,0
84075adffffffff,8,0
84075b1ffffffff,4,0
84075b3ffffffff,29,0
84075b5ffffffff,13,0
84075b7ffffffff,10,0
84075b9ffffffff,7,0
84075bbffffffff,27,0
84075bdffffffff,32,0
84075c1ffffffff,11,0
84075c3ffffffff,17,0
84075c5ffffffff,13,0
84075c7ffffffff,13,0
84075c9ffffffff,12,0
84075cbffffffff,20,0
84075cdffffffff,16,0
84075d1ffffffff,78,0
84075d3ffffffff,12,0
84075d5ffffffff,40,0
84075d7ffffffff,41,0
84075d9ffffffff,70,0
84075dbffffffff,29,0
84075ddffffffff,55,0
84075e1ffffffff,10,0
84075e3ffffffff,9,0
84075e5ffffffff,18,0
84075e7ffffffff,11,0
84075e9ffffffff,14,0
84075ebffffffff,9,0
84075edffffffff,13,0
8407631ffffffff,3,0
8407635ffffffff,3,0
8407637ffffffff,19,0
84076a1ffffffff,9,0
84076a5ffffffff,28,0
84076a7ffffffff,25,0
84076a9ffffffff,19,0
84076adffffffff,32,0
84076e1ffffffff,7,0
84076e3ffffffff,14,0
84076e7ffffffff,21,0
84076ebffffffff,1,0
8408001ffffffff,6,0
8408005ffffffff,6,0
8408007ffffffff,8,0
8408009ffffffff,3,0
840800bffffffff,6,0
840800dffffffff,6,0
8408021ffffffff,32,0
8408023ffffffff,41,0
8408025ffffffff,55,0
8408027ffffffff,44,0
8408029ffffffff,15,0
840802bffffffff,23,0
840802dffffffff,25,0
8408031ffffffff,32,0
8408033ffffffff,34,0
8408035ffffffff,51,0
8408037ffffffff,51,0
8408039ffffffff,12,0
840803bffffffff,13,0
840803dffffffff,23,0
8408045ffffffff,1,0
8408047ffffffff,3,0
8408051ffffffff,1,0
8408053ffffffff,7,0
8408055ffffffff,2,0
8408057ffffffff,6,0
840805bffffffff,1,0
8408061ffffffff,6,0
8408063ffffffff,6,0
8408065ffffffff,7,0
8408067ffffffff,3,0
8408069ffffffff,3,0
840806bffffffff,2,0
840806dffffffff,8,0
8408101ffffffff,47,0
8408103ffffffff,3,0
8408105ffffffff,30,0
8408107ffffffff,7,0
8408109ffffffff,62,0
840810bffffffff,57,0
840810dffffffff,68,0
8408111ffffffff,2,0
8408113ffffffff,4,0
8408115ffffffff,3,0
8408117ffffffff,4,0
8408119ffffffff,42,0
840811bffffffff,5,0
840811dffffffff,9,0
8408121ffffffff,7,0
8408123ffffffff,13,0
8408125ffffffff,10,0
8408127ffffffff,10,0
8408129ffffffff,17,0
840812bffffffff,9,0
840812dffffffff,6,0
8408131ffffffff,7,0
8408133ffffffff,21,0
8408135ffffffff,10,0
8408137ffffffff,13,0
8408139ffffffff,6,0
840813bffffffff,9,0
840813dffffffff,7,0
8408141ffffffff,15,0
8408143ffffffff,22,0
8408145ffffffff,8,0
8408147ffffffff,30,0
8408149ffffffff,18,0
840814bffffffff,21,0
840814dffffffff,18,0
8408151ffffffff,59,0
8408153ffffffff,39,0
8408155ffffffff,45,0
8408157ffffffff,66,0
8408159ffffffff,23,0
840815bffffffff,24,0
840815dffffffff,26,0
8408161ffffffff,55,0
8408163ffffffff,61,0
8408165ffffffff,62,0
8408167ffffffff,50,0
8408169ffffffff,14,0
840816bffffffff,40,0
840816dffffffff,21,0
8408181ffffffff,5,0
8408183ffffffff,2,0
8408185ffffffff,6,0
8408187ffffffff,2,0
8408189ffffffff,4,0
840818bffffffff,5,0
840818dffffffff,3,0
8408191ffffffff,3,0
8408193ffffffff,3,0
8408195ffffffff,2,0
8408197ffffffff,3,0
8408199ffffffff,5,0
840819bffffffff,4,0
840819dffffffff,3,0
84081a1ffffffff,6,0
84081a3ffffffff,5,0
84081a5ffffffff,7,0
84081a7ffffffff,5,0
84081a9ffffffff,3,0
84081abffffffff,3,0
84081adffffffff,7,0
84081b1ffffffff,2,0
84081b3ffffffff,3,0
84081b5ffffffff,5,0
84081b7ffffffff,7,0
84081b9ffffffff,1,0
84081bbffffffff,2,0
84081bdffffffff,2,0
84081c1ffffffff,2,0
84081c3ffffffff,1,0
84081c5ffffffff,2,0
84081c7ffffffff,3,0
84081c9ffffffff,39,0
84081cbffffffff,37,0
84081cdffffffff,1,0
84081d1ffffffff,11,0
84081d3ffffffff,8,0
84081d5ffffffff,5,0
84081d7ffffffff,7,0
84081d9ffffffff,52,0
84081dbffffffff,48,0
84081ddffffffff,29,0
84081e1ffffffff,3,0
84081e3ffffffff,5,0
84081e5ffffffff,6,0
84081e7ffffffff,4,0
84081e9ffffffff,4,0
84081ebffffffff,5,0
84081edffffffff,10,0
8408221ffffffff,1,0
8408225ffffffff,1,0
8408247ffffffff,1,0
8408281ffffffff,1,0
8408283ffffffff,23,0
8408285ffffffff,1,0
8408287ffffffff,18,0
8408289ffffffff,1,0
840828dffffffff,1,0
8408291ffffffff,46,0
8408293ffffffff,53,0
8408295ffffffff,44,0
8408297ffffffff,53,0
8408299ffffffff,24,0
840829bffffffff,59,0
840829dffffffff,24,0
84082a1ffffffff,9,0
84082a3ffffffff,37,0
84082a5ffffffff,8,0
84082a7ffffffff,37,0
84082a9ffffffff,4,0
84082abffffffff,13,0
84082adffffffff,5,0
84082b1ffffffff,50,0
84082b3ffffffff,12,0
84082b5ffffffff,48,0
84082b7ffffffff,10,0
84082b9ffffffff,44,0
84082bbffffffff,55,0
84082bdffffffff,36,0
84082c3ffffffff,1,0
84082c5ffffffff,1,0
84082cdffffffff,1,0
84082d1ffffffff,1,0
84082d3ffffffff,3,0
84082d9ffffffff,1,0
84082dbffffffff,3,0
84082ddffffffff,1,0
84082e3ffffffff,2,0
84082ebffffffff,1,0
8408301ffffffff,2,0
8408303ffffffff,5,0
8408305ffffffff,6,0
8408307ffffffff,10,0
8408309ffffffff,2,0
840830bffffffff,1,0
840830dffffffff,4,0
8408311ffffffff,1,0
8408315ffffffff,4,0
8408317ffffffff,3,0
8408319ffffffff,1,0
840831dffffffff,2,0
8408321ffffffff,12,0
8408323ffffffff,16,0
8408325ffffffff,17,0
8408327ffffffff,21,0
8408329ffffffff,17,0
840832bffffffff,18,0
840832dffffffff,9,0
8408331ffffffff,11,0
8408333ffffffff,10,0
8408335ffffffff,19,0
8408337ffffffff,21,0
8408339ffffffff,8,0
840833bffffffff,2,0
840833dffffffff,22,0
8408341ffffffff,3,0
8408343ffffffff,2,0
8408345ffffffff,3,0
8408347ffffffff,6,0
8408349ffffffff,4,0
840834bffffffff,4,0
840834dffffffff,4,0
8408351ffffffff,1,0
8408357ffffffff,1,0
8408359ffffffff,1,0
8408361ffffffff,12,0
8408363ffffffff,11,0
8408365ffffffff,16,0
8408367ffffffff,23,0
8408369ffffffff,2,0
840836bffffffff,3,0
840836dffffffff,7,0
8408801ffffffff,41,0
8408803ffffffff,33,0
8408805ffffffff,114,0
8408807ffffffff,16,0
8408809ffffffff,26,0
840880bffffffff,41,0
840880dffffffff,69,0
8408811ffffffff,8,0
8408813ffffffff,4,0
8408815ffffffff,10,0
8408817ffffffff,5,0
8408819ffffffff,28,0
840881bffffffff,24,0
840881dffffffff,27,0
8408821ffffffff,25,0
8408823ffffffff,44,1
8408825ffffffff,22,0
8408827ffffffff,9,0
8408829ffffffff,140,0
840882bffffffff,53,0
840882dffffffff,49,0
8408831ffffffff,23,0
8408833ffffffff,19,0
8408835ffffffff,46,0
8408837ffffffff,44,0
8408839ffffffff,17,0
840883bffffffff,16,0
840883dffffffff,39,0
8408841ffffffff,19,0
8408843ffffffff,23,0
8408845ffffffff,45,0
8408847ffffffff,20,0
8408849ffffffff,21,0
840884bffffffff,20,0
840884dffffffff,33,0
8408851ffffffff,15,0
8408853ffffffff,10,0
8408855ffffffff,13,0
8408857ffffffff,26,0
8408859ffffffff,13,0
840885bffffffff,11,0
840885dffffffff,18,0
8408861ffffffff,148,0
8408863ffffffff,193,0
8408865ffffffff,117,0
8408867ffffffff,159,0
8408869ffffffff,73,0
840886bffffffff,72,0
840886dffffffff,88,0
8408881ffffffff,3,0
8408883ffffffff,7,0
8408885ffffffff,10,0
8408887ffffffff,8,0
8408889ffffffff,2,0
840888bffffffff,1,0
840888dffffffff,6,0
8408891ffffffff,4,0
8408893ffffffff,6,0
8408895ffffffff,7,0
8408897ffffffff,6,0
8408899ffffffff,14,0
840889bffffffff,6,0
840889dffffffff,8,0
84088a1ffffffff,4,0
84088a3ffffffff,20,0
84088a5ffffffff,10,0
84088a7ffffffff,16,2
84088a9ffffffff,4,0
84088abffffffff,6,1
84088adffffffff,11,0
84088b1ffffffff,7,0
84088b3ffffffff,5,0
84088b5ffffffff,12,0
84088b7ffffffff,4,1
84088b9ffffffff,10,0
84088bbffffffff,8,0
84088bdffffffff,10,0
84088c1ffffffff,6,0
84088c3ffffffff,5,0
84088c5ffffffff,10,0
84088c7ffffffff,2,0
84088c9ffffffff,21,0
84088cbffffffff,15,0
84088cdffffffff,12,0
84088d1ffffffff,5,0
84088d3ffffffff,7,0
84088d5ffffffff,6,0
84088d7ffffffff,5,0
84088d9ffffffff,23,0
84088dbffffffff,20,0
84088ddffffffff,3,0
84088e1ffffffff,9,0
84088e3ffffffff,10,0
84088e5ffffffff,10,0
84088e7ffffffff,10,0
84088e9ffffffff,6,0
84088ebffffffff,12,0
84088edffffffff,6,0
8408901ffffffff,33,1
8408903ffffffff,42,1
8408905ffffffff,56,1
8408907ffffffff,33,2
8408909ffffffff,68,1
840890bffffffff,50,1
840890dffffffff,61,0
8408911ffffffff,63,0
8408913ffffffff,75,1
8408915ffffffff,36,0
8408917ffffffff,35,0
8408919ffffffff,38,0
840891bffffffff,37,0
840891dffffffff,55,1
8408921ffffffff,75,4
8408923ffffffff,71,3
8408925ffffffff,40,0
8408927ffffffff,23,0
8408929ffffffff,58,2
840892bffffffff,83,2
840892dffffffff,74,2
8408931ffffffff,71,1
8408933ffffffff,56,1
8408935ffffffff,60,3
8408937ffffffff,47,3
8408939ffffffff,78,0
840893bffffffff,76,0
840893dffffffff,94,2
8408941ffffffff,42,1
8408943ffffffff,66,1
8408945ffffffff,52,1
8408947ffffffff,72,2
8408949ffffffff,52,0
840894bffffffff,38,0
840894dffffffff,45,0
8408951ffffffff,49,0
8408953ffffffff,34,0
8408955ffffffff,68,1
8408957ffffffff,38,0
8408959ffffffff,107,0
840895bffffffff,90,1
840895dffffffff,48,0
8408961ffffffff,67,0
8408963ffffffff,64,0
8408965ffffffff,76,2
8408967ffffffff,68,4
8408969ffffffff,58,1
840896bffffffff,55,1
840896dffffffff,80,3
8408981ffffffff,55,5
8408983ffffffff,62,4
8408985ffffffff,52,2
8408987ffffffff,51,1
8408989ffffffff,84,13
840898bffffffff,62,5
840898dffffffff,31,3
8408991ffffffff,52,10
8408993ffffffff,34,4
8408995ffffffff,66,7
8408997ffffffff,119,19
8408999ffffffff,46,5
840899bffffffff,17,2
840899dffffffff,45,2
84089a1ffffffff,48,3
84089a3ffffffff,54,7
84089a5ffffffff,78,9
84089a7ffffffff,39,4
84089a9ffffffff,26,1
84089abffffffff,36,3
84089adffffffff,19,2
84089b1ffffffff,77,5
84089b3ffffffff,35,9
84089b5ffffffff,51,2
84089b7ffffffff,10,0
84089b9ffffffff,77,7
84089bbffffffff,85,18
84089bdffffffff,72,7
84089c1ffffffff,39,1
84089c3ffffffff,36,1
84089c5ffffffff,74,2
84089c7ffffffff,83,12
84089c9ffffffff,15,0
84089cbffffffff,37,0
84089cdffffffff,31,0
84089d1ffffffff,52,4
84089d3ffffffff,27,4
84089d5ffffffff,33,0
84089d7ffffffff,40,3
84089d9ffffffff,41,0
84089dbffffffff,27,1
84089ddffffffff,37,4
84089e1ffffffff,53,0
84089e3ffffffff,50,0
84089e5ffffffff,47,0
84089e7ffffffff,31,0
84089e9ffffffff,11,0
84089ebffffffff,9,0
84089edffffffff,44,0
8408a01ffffffff,15,0
8408a03ffffffff,12,0
8408a05ffffffff,13,0
8408a07ffffffff,15,0
8408a09ffffffff,10,0
8408a0bffffffff,12,0
8408a0dffffffff,12,0
8408a11ffffffff,10,0
8408a13ffffffff,8,0
8408a15ffffffff,8,0
8408a17ffffffff,7,0
8408a19ffffffff,4,0
8408a1bffffffff,2,0
8408a1dffffffff,4,0
8408a21ffffffff,41,0
8408a23ffffffff,21,0
8408a25ffffffff,40,0
8408a27ffffffff,30,0
8408a29ffffffff,45,0
8408a2bffffffff,20,0
8408a2dffffffff,36,0
8408a31ffffffff,14,0
8408a33ffffffff,6,0
8408a35ffffffff,13,0
8408a37ffffffff,10,0
8408a39ffffffff,17,0
8408a3bffffffff,10,0
8408a3dffffffff,14,0
8408a41ffffffff,124,0
8408a43ffffffff,58,0
8408a45ffffffff,188,0
8408a47ffffffff,42,0
8408a49ffffffff,41,0
8408a4bffffffff,71,0
8408a4dffffffff,126,0
8408a51ffffffff,26,0
8408a53ffffffff,13,0
8408a55ffffffff,31,0
8408a57ffffffff,15,0
8408a59ffffffff,52,0
8408a5bffffffff,32,0
8408a5dffffffff,54,0
8408a61ffffffff,40,0
8408a63ffffffff,39,0
8408a65ffffffff,18,0
8408a67ffffffff,42,0
8408a69ffffffff,114,0
8408a6bffffffff,56,0
8408a6dffffffff,64,0
8408a81ffffffff,11,0
8408a83ffffffff,6,0
8408a85ffffffff,15,0
8408a87ffffffff,8,0
8408a89ffffffff,7,0
8408a8bffffffff,7,0
8408a8dffffffff,16,1
8408a91ffffffff,6,0
8408a93ffffffff,6,0
8408a95ffffffff,7,0
8408a97ffffffff,8,0
8408a99ffffffff,3,0
8408a9bffffffff,5,0
8408a9dffffffff,6,0
8408aa1ffffffff,12,0
8408aa3ffffffff,19,0
8408aa5ffffffff,17,0
8408aa7ffffffff,28,0
8408aa9ffffffff,15,0
8408aabffffffff,17,0
8408aadffffffff,10,0
8408ab1ffffffff,8,0
8408ab3ffffffff,14,0
8408ab5ffffffff,22,0
8408ab7ffffffff,24,0
8408ab9ffffffff,6,0
8408abbffffffff,9,0
8408abdffffffff,11,0
8408ac1ffffffff,13,0
8408ac3ffffffff,12,0
8408ac5ffffffff,12,0
8408ac7ffffffff,14,0
8408ac9ffffffff,15,0
8408acbffffffff,15,0
8408acdffffffff,8,0
8408ad1ffffffff,6,0
8408ad3ffffffff,6,0
8408ad5ffffffff,6,0
8408ad7ffffffff,4,0
8408ad9ffffffff,7,0
8408adbffffffff,6,0
8408addffffffff,8,0
8408ae1ffffffff,13,0
8408ae3ffffffff,13,0
8408ae5ffffffff,10,0
8408ae7ffffffff,12,0
8408ae9ffffffff,11,0
8408aebffffffff,14,0
8408aedffffffff,12,0
8408b01ffffffff,61,0
8408b03ffffffff,62,0
8408b05ffffffff,40,0
8408b07ffffffff,37,0
8408b09ffffffff,45,0
8408b0bffffffff,46,0
8408b0dffffffff,59,0
8408b11ffffffff,38,0
8408b13ffffffff,47,0
8408b15ffffffff,57,0
8408b17ffffffff,58,0
8408b19ffffffff,18,0
8408b1bffffffff,35,0
8408b1dffffffff,48,0
8408b21ffffffff,99,1
8408b23ffffffff,93,0
8408b25ffffffff,91,1
8408b27ffffffff,86,0
8408b29ffffffff,84,0
8408b2bffffffff,88,0
8408b2dffffffff,97,0
8408b31ffffffff,113,0
8408b33ffffffff,126,0
8408b35ffffffff,100,0
8408b37ffffffff,95,0
8408b39ffffffff,38,0
8408b3bffffffff,60,0
8408b3dffffffff,112,0
8408b41ffffffff,50,0
8408b43ffffffff,31,0
8408b45ffffffff,61,0
8408b47ffffffff,54,0
8408b49ffffffff,61,1
8408b4bffffffff,49,0
8408b4dffffffff,74,0
8408b51ffffffff,18,0
8408b53ffffffff,19,0
8408b55ffffffff,19,0
8408b57ffffffff,25,0
8408b59ffffffff,22,0
8408b5bffffffff,31,0
8408b5dffffffff,23,0
8408b61ffffffff,43,0
8408b63ffffffff,46,0
8408b65ffffffff,67,0
8408b67ffffffff,80,0
8408b69ffffffff,69,0
8408b6bffffffff,55,0
8408b6dffffffff,47,0
8408c01ffffffff,4,0
8408c03ffffffff,7,0
8408c05ffffffff,9,0
8408c07ffffffff,13,0
8408c09ffffffff,5,0
8408c0bffffffff,6,0
8408c0dffffffff,5,0
8408c11ffffffff,17,0
8408c13ffffffff,4,0
8408c15ffffffff,11,0
8408c17ffffffff,7,0
8408c19ffffffff,3,0
8408c1bffffffff,5,0
8408c1dffffffff,7,0
8408c21ffffffff,18,0
8408c23ffffffff,19,0
8408c25ffffffff,17,0
8408c27ffffffff,13,0
8408c29ffffffff,9,0
8408c2bffffffff,21,0
8408c2dffffffff,12,0
8408c31ffffffff,22,0
8408c33ffffffff,4,1
8408c35ffffffff,13,0
8408c37ffffffff,3,2
8408c39ffffffff,17,0
8408c3bffffffff,5,0
8408c3dffffffff,26,0
8408c41ffffffff,3,0
8408c43ffffffff,2,0
