hex,count_good_aircraft,count_bad_aircraft
8406cb9ffffffff,72,0
8406cbbffffffff,53,0
8406cbdffffffff,2,0
8406cc1ffffffff,1,0
8406cc3ffffffff,1,0
8406cc9ffffffff,1,0
8406ce1ffffffff,15,0
8406ce3ffffffff,1,0
8406ce5ffffffff,20,0
8406ce7ffffffff,9,0
8406ce9ffffffff,1,0
8406cedffffffff,12,0
8406d03ffffffff,19,0
8406d11ffffffff,4,0
8406d13ffffffff,13,0
8406d15ffffffff,3,0
8406d17ffffffff,14,0
8406d19ffffffff,6,0
8406d1bffffffff,13,0
8406d1dffffffff,22,0
8406d33ffffffff,2,0
8406d37ffffffff,1,0
8406d39ffffffff,15,0
8406d3bffffffff,2,0
8406d51ffffffff,22,0
8406d53ffffffff,22,0
8406d57ffffffff,21,0
8406d59ffffffff,3,0
8406d5bffffffff,28,0
8406d5dffffffff,3,0
8406d81ffffffff,1,0
8406d83ffffffff,10,0
8406d85ffffffff,1,0
8406d87ffffffff,5,0
8406d89ffffffff,1,0
8406d8bffffffff,11,0
8406d8dffffffff,5,0
8406d91ffffffff,9,0
8406d93ffffffff,12,0
8406d95ffffffff,6,0
8406d97ffffffff,9,0
8406d99ffffffff,6,0
8406d9bffffffff,10,0
8406d9dffffffff,7,0
8406da3ffffffff,5,0
8406da5ffffffff,7,0
8406da9ffffffff,5,0
8406dabffffffff,1,0
8406dadffffffff,10,0
8406db1ffffffff,10,0
8406db3ffffffff,4,0
8406db7ffffffff,14,0
8406db9ffffffff,8,0
8406dbbffffffff,9,0
8406dbdffffffff,4,0
8406dc3ffffffff,7,0
8406dc5ffffffff,5,0
8406dc7ffffffff,5,0
8406dc9ffffffff,2,0
8406dcbffffffff,10,0
8406dcdffffffff,5,0
8406dd1ffffffff,10,0
8406dd3ffffffff,8,0
8406dd5ffffffff,8,0
8406dd7ffffffff,10,0
8406dd9ffffffff,5,0
8406ddbffffffff,14,0
8406dddffffffff,11,0
8406de1ffffffff,5,0
8406de3ffffffff,5,0
8406de5ffffffff,16,0
8406de7ffffffff,5,0
8406de9ffffffff,13,0
8406debffffffff,4,0
8406dedffffffff,16,0
8407401ffffffff,12,0
8407403ffffffff,8,0
8407405ffffffff,13,0
8407407ffffffff,8,0
8407409ffffffff,8,0
840740bffffffff,11,0
840740dffffffff,14,0
8407411ffffffff,40,0
8407413ffffffff,31,0
8407415ffffffff,46,0
8407417ffffffff,42,0
8407419ffffffff,26,0
840741bffffffff,27,0
840741dffffffff,38,0
8407421ffffffff,3,0
8407423ffffffff,17,0
8407425ffffffff,1,0
8407427ffffffff,11,0
8407429ffffffff,3,0
840742bffffffff,17,0
840742dffffffff,2,0
8407431ffffffff,22,0
8407433ffffffff,64,0
8407435ffffffff,6,0
8407437ffffffff,23,0
8407439ffffffff,10,0
840743bffffffff,52,0
840743dffffffff,2,0
8407441ffffffff,8,0
8407443ffffffff,8,0
8407447ffffffff,9,0
8407449ffffffff,5,0
840744bffffffff,14,0
8407451ffffffff,35,0
8407453ffffffff,18,0
8407455ffffffff,8,0
8407457ffffffff,41,0
8407459ffffffff,5,0
840745bffffffff,15,0
840745dffffffff,6,0
8407461ffffffff,3,0
8407463ffffffff,2,0
8407467ffffffff,2,0
8407469ffffffff,6,0
840746bffffffff,1,0
8407481ffffffff,14,0
8407483ffffffff,16,0
8407485ffffffff,7,0
8407487ffffffff,12,0
8407489ffffffff,11,0
840748bffffffff,13,0
840748dffffffff,8,0
8407491ffffffff,1,0
8407495ffffffff,7,0
8407497ffffffff,2,0
840749dffffffff,4,0
84074a1ffffffff,10,0
84074a3ffffffff,10,0
84074a5ffffffff,5,0
84074a7ffffffff,9,0
84074a9ffffffff,7,0
84074abffffffff,9,0
84074adffffffff,6,0
84074b1ffffffff,19,0
84074b3ffffffff,22,0
84074b5ffffffff,10,0
84074b7ffffffff,17,0
84074b9ffffffff,21,0
84074bbffffffff,20,0
84074bdffffffff,15,0
84074c1ffffffff,20,0
84074c3ffffffff,10,0
84074c5ffffffff,34,0
84074c7ffffffff,14,0
84074c9ffffffff,20,0
84074cbffffffff,18,0
84074cdffffffff,24,0
84074d5ffffffff,9,0
84074ddffffffff,5,0
84074e1ffffffff,39,0
84074e3ffffffff,8,0
84074e5ffffffff,57,0
84074e7ffffffff,20,0
84074e9ffffffff,29,0
84074ebffffffff,21,0
84074edffffffff,50,0
8407511ffffffff,10,0
8407513ffffffff,4,0
8407515ffffffff,10,0
8407517ffffffff,7,0
8407519ffffffff,9,0
840751bffffffff,1,0
840751dffffffff,2,0
8407523ffffffff,1,0
8407531ffffffff,5,0
8407533ffffffff,9,0
8407535ffffffff,4,0
8407537ffffffff,3,0
8407539ffffffff,3,0
840753bffffffff,8,0
840753dffffffff,1,0
8407553ffffffff,1,0
8407581ffffffff,9,0
8407583ffffffff,22,0
8407585ffffffff,8,0
8407587ffffffff,16,0
8407589ffffffff,7,0
840758bffffffff,26,0
840758dffffffff,9,0
8407591ffffffff,21,0
8407593ffffffff,9,0
8407595ffffffff,37,0
8407597ffffffff,21,0
8407599ffffffff,17,0
840759bffffffff,5,0
840759dffffffff,42,0
84075a1ffffffff,5,0
84075a3ffffffff,17,0
84075a5ffffffff,9,0
84075a7ffffffff,7,0
84075a9ffffffff,11,0
84075abffffffff,13,0
84075adffffffff,11,0
84075b1ffffffff,21,0
84075b3ffffffff,29,0
84075b5ffffffff,15,0
84075b7ffffffff,15,0
84075b9ffffffff,21,0
84075bbffffffff,30,0
84075bdffffffff,17,0
84075c1ffffffff,8,0
84075c3ffffffff,9,0
84075c5ffffffff,12,0
84075c7ffffffff,9,0
84075c9ffffffff,12,0
84075cbffffffff,6,0
84075cdffffffff,13,0
84075d1ffffffff,89,0
84075d3ffffffff,29,0
84075d5ffffffff,17,0
84075d7ffffffff,50,0
84075d9ffffffff,82,0
84075dbffffffff,65,0
84075ddffffffff,23,0
84075e1ffffffff,4,0
84075e3ffffffff,11,0
84075e5ffffffff,8,0
84075e7ffffffff,11,0
84075e9ffffffff,6,0
84075ebffffffff,12,0
84075edffffffff,6,0
8407631ffffffff,1,0
8407633ffffffff,1,0
8407635ffffffff,6,0
8407637ffffffff,6,0
8407649ffffffff,1,0
84076a1ffffffff,9,0
84076a5ffffffff,27,0
84076a7ffffffff,18,0
84076a9ffffffff,19,0
84076adffffffff,26,0
84076b5ffffffff,3,0
84076b7ffffffff,1,0
84076e1ffffffff,1,0
84076e3ffffffff,15,0
84076e5ffffffff,2,0
84076e7ffffffff,18,0
84076ebffffffff,1,0
8408001ffffffff,6,0
8408005ffffffff,8,0
8408007ffffffff,8,0
8408009ffffffff,3,0
840800bffffffff,9,0
840800dffffffff,6,0
8408021ffffffff,27,0
8408023ffffffff,37,0
8408025ffffffff,55,0
8408027ffffffff,47,0
8408029ffffffff,12,0
840802bffffffff,18,0
840802dffffffff,21,0
8408031ffffffff,23,0
8408033ffffffff,25,0
8408035ffffffff,50,0
8408037ffffffff,54,0
8408039ffffffff,9,0
840803bffffffff,8,0
840803dffffffff,18,0
8408041ffffffff,1,0
8408043ffffffff,3,0
8408045ffffffff,2,0
8408047ffffffff,3,0
8408049ffffffff,1,0
840804bffffffff,1,0
840804dffffffff,1,0
8408051ffffffff,3,0
8408053ffffffff,6,0
8408055ffffffff,3,0
8408057ffffffff,7,0
840805bffffffff,3,0
8408061ffffffff,6,0
8408063ffffffff,5,0
8408065ffffffff,7,0
8408067ffffffff,3,0
8408069ffffffff,4,0
840806bffffffff,2,0
840806dffffffff,7,0
8408101ffffffff,50,0
8408103ffffffff,9,0
8408105ffffffff,22,0
8408107ffffffff,11,0
8408109ffffffff,57,0
840810bffffffff,62,0
840810dffffffff,62,0
8408111ffffffff,2,0
8408113ffffffff,3,0
8408115ffffffff,4,0
8408117ffffffff,1,0
8408119ffffffff,46,0
840811bffffffff,3,0
840811dffffffff,3,0
8408121ffffffff,4,0
8408123ffffffff,13,0
8408125ffffffff,18,0
8408127ffffffff,20,0
8408129ffffffff,13,0
840812bffffffff,4,0
840812dffffffff,4,0
8408131ffffffff,14,0
8408133ffffffff,13,0
8408135ffffffff,22,0
8408137ffffffff,19,0
8408139ffffffff,8,0
840813bffffffff,15,0
840813dffffffff,7,0
8408141ffffffff,14,0
8408143ffffffff,24,0
8408145ffffffff,12,0
8408147ffffffff,22,0
8408149ffffffff,15,0
840814bffffffff,20,0
840814dffffffff,15,0
8408151ffffffff,55,0
8408153ffffffff,28,0
8408155ffffffff,45,0
8408157ffffffff,62,0
8408159ffffffff,17,0
840815bffffffff,22,0
840815dffffffff,34,0
8408161ffffffff,53,0
8408163ffffffff,59,0
8408165ffffffff,56,0
8408167ffffffff,53,0
8408169ffffffff,17,0
840816bffffffff,33,0
840816dffffffff,24,0
8408183ffffffff,1,0
8408185ffffffff,1,0
8408187ffffffff,1,0
8408189ffffffff,5,0
840818bffffffff,4,0
840818dffffffff,2,0
8408191ffffffff,2,0
8408195ffffffff,2,0
8408197ffffffff,2,0
8408199ffffffff,2,0
840819bffffffff,2,0
840819dffffffff,1,0
84081a1ffffffff,13,0
84081a3ffffffff,14,0
84081a5ffffffff,11,0
84081a7ffffffff,13,0
84081a9ffffffff,3,0
84081abffffffff,2,0
84081adffffffff,13,0
84081b1ffffffff,3,0
84081b3ffffffff,2,0
84081b5ffffffff,15,0
84081b7ffffffff,9,0
84081b9ffffffff,1,0
84081bbffffffff,4,0
84081bdffffffff,3,0
84081c1ffffffff,5,0
84081c3ffffffff,4,0
84081c5ffffffff,3,0
84081c7ffffffff,2,0
84081c9ffffffff,44,0
84081cbffffffff,35,0
84081cdffffffff,5,0
84081d1ffffffff,12,0
84081d3ffffffff,3,0
84081d5ffffffff,3,0
84081d7ffffffff,3,0
84081d9ffffffff,50,0
84081dbffffffff,51,0
84081ddffffffff,30,0
84081e1ffffffff,4,0
84081e3ffffffff,2,0
84081e5ffffffff,6,0
84081e7ffffffff,6,0
84081e9ffffffff,4,0
84081ebffffffff,5,0
84081edffffffff,11,0
8408221ffffffff,1,0
8408227ffffffff,1,0
8408261ffffffff,1,0
8408267ffffffff,1,0
8408283ffffffff,17,0
8408285ffffffff,2,0
8408287ffffffff,12,0
8408291ffffffff,40,0
8408293ffffffff,56,0
8408295ffffffff,36,0
8408297ffffffff,53,0
8408299ffffffff,14,0
840829bffffffff,49,0
840829dffffffff,14,0
84082a1ffffffff,8,0
84082a3ffffffff,23,0
84082a5ffffffff,8,0
84082a7ffffffff,24,0
84082a9ffffffff,3,0
84082abffffffff,11,0
84082adffffffff,3,0
84082b1ffffffff,50,0
84082b3ffffffff,5,0
84082b5ffffffff,49,0
84082b7ffffffff,5,0
84082b9ffffffff,36,0
84082bbffffffff,56,0
84082bdffffffff,26,0
84082d3ffffffff,1,0
84082d7ffffffff,1,0
84082e7ffffffff,1,0
8408301ffffffff,8,0
8408303ffffffff,8,0
8408305ffffffff,5,0
8408307ffffffff,8,0
8408309ffffffff,6,0
840830bffffffff,3,0
840830dffffffff,2,0
8408311ffffffff,1,0
8408313ffffffff,3,0
8408315ffffffff,2,0
8408317ffffffff,4,0
8408319ffffffff,1,0
840831bffffffff,1,0
840831dffffffff,1,0
8408321ffffffff,11,0
8408323ffffffff,10,0
8408325ffffffff,15,0
8408327ffffffff,17,0
8408329ffffffff,13,0
840832bffffffff,13,0
840832dffffffff,11,0
8408331ffffffff,12,0
8408333ffffffff,7,0
8408335ffffffff,13,0
8408337ffffffff,15,0
8408339ffffffff,7,0
840833bffffffff,3,0
840833dffffffff,9,0
8408341ffffffff,4,0
8408343ffffffff,6,0
8408345ffffffff,3,0
8408347ffffffff,2,0
8408349ffffffff,6,0
840834bffffffff,5,0
840834dffffffff,2,0
8408351ffffffff,2,0
8408353ffffffff,1,0
8408355ffffffff,1,0
8408357ffffffff,2,0
8408359ffffffff,2,0
840835bffffffff,1,0
840835dffffffff,1,0
8408361ffffffff,5,0
8408363ffffffff,4,0
8408365ffffffff,24,0
8408367ffffffff,21,0
840836bffffffff,3,0
840836dffffffff,19,0
8408801ffffffff,30,0
8408803ffffffff,29,0
8408805ffffffff,138,0
8408807ffffffff,17,1
8408809ffffffff,24,0
840880bffffffff,35,0
840880dffffffff,67,0
8408811ffffffff,6,0
8408813ffffffff,2,0
8408815ffffffff,8,0
8408817ffffffff,1,0
8408819ffffffff,26,0
840881bffffffff,30,0
840881dffffffff,27,0
8408821ffffffff,29,0
8408823ffffffff,35,0
8408825ffffffff,21,0
8408827ffffffff,13,0
8408829ffffffff,133,0
840882bffffffff,44,0
840882dffffffff,49,0
8408831ffffffff,19,0
8408833ffffffff,13,0
8408835ffffffff,37,0
8408837ffffffff,39,0
8408839ffffffff,12,0
840883bffffffff,8,0
840883dffffffff,31,0
8408841ffffffff,13,0
8408843ffffffff,20,0
8408845ffffffff,44,0
8408847ffffffff,24,1
8408849ffffffff,13,0
840884bffffffff,16,0
840884dffffffff,26,0
8408851ffffffff,16,0
8408853ffffffff,16,0
8408855ffffffff,15,0
8408857ffffffff,24,0
8408859ffffffff,14,0
840885bffffffff,10,0
840885dffffffff,12,0
8408861ffffffff,145,0
8408863ffffffff,202,1
8408865ffffffff,122,0
8408867ffffffff,180,0
8408869ffffffff,59,0
840886bffffffff,63,0
840886dffffffff,87,0
8408881ffffffff,2,0
8408883ffffffff,2,0
8408885ffffffff,5,0
8408887ffffffff,1,0
8408889ffffffff,3,0
840888bffffffff,1,0
840888dffffffff,5,0
8408891ffffffff,2,0
8408893ffffffff,2,0
8408895ffffffff,3,0
8408897ffffffff,1,0
8408899ffffffff,7,0
840889bffffffff,3,0
840889dffffffff,4,0
84088a1ffffffff,2,0
84088a3ffffffff,7,1
84088a5ffffffff,10,0
84088a7ffffffff,5,0
84088a9ffffffff,4,0
84088abffffffff,3,1
84088adffffffff,5,0
84088b1ffffffff,1,0
84088b3ffffffff,4,0
84088b5ffffffff,2,0
84088b7ffffffff,3,0
84088b9ffffffff,4,0
84088bbffffffff,1,0
84088bdffffffff,3,0
84088c1ffffffff,9,0
84088c3ffffffff,9,0
84088c5ffffffff,9,0
84088c7ffffffff,4,0
84088c9ffffffff,27,1
84088cbffffffff,26,0
84088cdffffffff,16,0
84088d1ffffffff,9,0
84088d3ffffffff,10,0
84088d5ffffffff,6,0
84088d7ffffffff,5,0
84088d9ffffffff,26,0
84088dbffffffff,22,0
84088ddffffffff,10,0
84088e1ffffffff,6,0
84088e3ffffffff,8,0
84088e5ffffffff,5,0
84088e7ffffffff,6,0
84088e9ffffffff,1,0
84088ebffffffff,7,0
84088edffffffff,3,0
8408901ffffffff,21,0
8408903ffffffff,27,1
8408905ffffffff,31,0
8408907ffffffff,21,0
8408909ffffffff,55,0
840890bffffffff,38,0
840890dffffffff,32,1
8408911ffffffff,50,0
8408913ffffffff,62,1
8408915ffffffff,26,1
8408917ffffffff,30,0
8408919ffffffff,49,1
840891bffffffff,44,0
840891dffffffff,48,0
8408921ffffffff,69,3
8408923ffffffff,70,3
8408925ffffffff,38,1
8408927ffffffff,24,0
8408929ffffffff,43,0
840892bffffffff,72,2
840892dffffffff,71,4
8408931ffffffff,66,5
8408933ffffffff,54,0
8408935ffffffff,62,3
8408937ffffffff,51,4
8408939ffffffff,59,3
840893bffffffff,63,0
840893dffffffff,82,5
8408941ffffffff,80,1
8408943ffffffff,83,1
8408945ffffffff,64,0
8408947ffffffff,63,0
8408949ffffffff,96,1
840894bffffffff,102,0
840894dffffffff,71,0
8408951ffffffff,59,0
8408953ffffffff,37,0
8408955ffffffff,65,0
8408957ffffffff,44,0
8408959ffffffff,146,0
840895bffffffff,121,0
840895dffffffff,104,0
8408961ffffffff,28,1
8408963ffffffff,32,3
8408965ffffffff,52,1
8408967ffffffff,53,1
8408969ffffffff,64,1
840896bffffffff,38,0
840896dffffffff,63,3
8408981ffffffff,36,3
8408983ffffffff,45,3
8408985ffffffff,37,5
8408987ffffffff,37,4
8408989ffffffff,66,10
840898bffffffff,43,5
840898dffffffff,29,4
8408991ffffffff,42,6
8408993ffffffff,22,2
8408995ffffffff,57,8
8408997ffffffff,112,21
8408999ffffffff,35,5
840899bffffffff,14,1
840899dffffffff,53,5
84089a1ffffffff,44,0
84089a3ffffffff,56,7
84089a5ffffffff,76,15
84089a7ffffffff,46,10
84089a9ffffffff,29,0
84089abffffffff,36,3
84089adffffffff,24,3
84089b1ffffffff,88,9
84089b3ffffffff,36,10
84089b5ffffffff,60,8
84089b7ffffffff,18,3
84089b9ffffffff,53,9
84089bbffffffff,67,17
84089bdffffffff,75,15
84089c1ffffffff,46,0
84089c3ffffffff,41,1
84089c5ffffffff,65,0
84089c7ffffffff,70,6
84089c9ffffffff,14,0
84089cbffffffff,28,0
84089cdffffffff,45,0
84089d1ffffffff,44,3
84089d3ffffffff,22,0
84089d5ffffffff,49,1
84089d7ffffffff,39,2
84089d9ffffffff,37,1
84089dbffffffff,18,1
84089ddffffffff,39,0
84089e1ffffffff,37,0
84089e3ffffffff,33,1
84089e5ffffffff,54,1
84089e7ffffffff,38,6
84089e9ffffffff,12,0
84089ebffffffff,11,0
84089edffffffff,32,1
8408a01ffffffff,20,0
8408a03ffffffff,18,0
8408a05ffffffff,18,0
8408a07ffffffff,14,0
8408a09ffffffff,10,0
8408a0bffffffff,16,0
8408a0dffffffff,17,0
8408a11ffffffff,13,0
8408a13ffffffff,10,0
8408a15ffffffff,10,0
8408a17ffffffff,9,0
8408a19ffffffff,12,0
8408a1bffffffff,9,0
8408a1dffffffff,14,0
8408a21ffffffff,27,0
8408a23ffffffff,20,0
8408a25ffffffff,38,0
8408a27ffffffff,26,0
8408a29ffffffff,33,0
8408a2bffffffff,23,0
8408a2dffffffff,31,0
8408a31ffffffff,16,0
8408a33ffffffff,9,0
8408a35ffffffff,14,0
8408a37ffffffff,12,0
8408a39ffffffff,14,0
8408a3bffffffff,13,0
8408a3dffffffff,16,0
8408a41ffffffff,110,0
8408a43ffffffff,50,0
8408a45ffffffff,203,0
8408a47ffffffff,31,0
8408a49ffffffff,49,0
8408a4bffffffff,55,0
8408a4dffffffff,141,0
8408a51ffffffff,29,0
8408a53ffffffff,19,0
8408a55ffffffff,26,0
8408a57ffffffff,22,0
8408a59ffffffff,56,0
8408a5bffffffff,25,0
8408a5dffffffff,53,0
8408a61ffffffff,38,1
8408a63ffffffff,33,0
8408a65ffffffff,23,1
8408a67ffffffff,40,0
8408a69ffffffff,109,1
8408a6bffffffff,52,0
8408a6dffffffff,63,0
8408a81ffffffff,13,0
8408a83ffffffff,10,0
8408a85ffffffff,14,0
8408a87ffffffff,9,0
8408a89ffffffff,13,0
8408a8bffffffff,12,0
8408a8dffffffff,13,0
8408a91ffffffff,16,0
8408a93ffffffff,15,0
8408a95ffffffff,11,0
8408a97ffffffff,12,0
8408a99ffffffff,14,0
8408a9bffffffff,10,0
8408a9dffffffff,18,0
8408aa1ffffffff,14,0
8408aa3ffffffff,25,0
8408aa5ffffffff,25,0
8408aa7ffffffff,30,0
8408aa9ffffffff,5,0
8408aabffffffff,14,0
8408aadffffffff,12,0
8408ab1ffffffff,9,0
8408ab3ffffffff,13,0
8408ab5ffffffff,25,0
8408ab7ffffffff,28,0
8408ab9ffffffff,8,0
8408abbffffffff,9,0
8408abdffffffff,8,0
8408ac1ffffffff,16,0
8408ac3ffffffff,23,0
8408ac5ffffffff,19,0
8408ac7ffffffff,24,0
8408ac9ffffffff,17,0
8408acbffffffff,19,0
8408acdffffffff,6,0
8408ad1ffffffff,8,0
8408ad3ffffffff,9,0
8408ad5ffffffff,17,0
8408ad7ffffffff,17,0
8408ad9ffffffff,13,0
8408adbffffffff,14,0
8408addffffffff,9,0
8408ae1ffffffff,16,0
8408ae3ffffffff,11,0
8408ae5ffffffff,11,0
8408ae7ffffffff,8,0
8408ae9ffffffff,15,0
8408aebffffffff,13,0
8408aedffffffff,14,0
8408b01ffffffff,57,0
8408b03ffffffff,55,0
8408b05ffffffff,28,1
8408b07ffffffff,26,0
8408b09ffffffff,45,1
8408b0bffffffff,37,1
8408b0dffffffff,58,0
8408b11ffffffff,30,0
8408b13ffffffff,40,0
8408b15ffffffff,54,0
8408b17ffffffff,55,0
8408b19ffffffff,23,0
8408b1bffffffff,29,0
8408b1dffffffff,30,0
8408b21ffffffff,81,0
8408b23ffffffff,80,1
8408b25ffffffff,91,0
8408b27ffffffff,92,0
8408b29ffffffff,77,0
8408b2bffffffff,70,0
8408b2dffffffff,94,0
8408b31ffffffff,105,0
8408b33ffffffff,123,0
8408b35ffffffff,102,0
8408b37ffffffff,100,0
8408b39ffffffff,34,0
8408b3bffffffff,60,0
8408b3dffffffff,82,0
8408b41ffffffff,53,0
8408b43ffffffff,44,0
8408b45ffffffff,67,0
8408b47ffffffff,57,0
8408b49ffffffff,52,0
8408b4bffffffff,39,0
8408b4dffffffff,69,0
8408b51ffffffff,21,1
8408b53ffffffff,30,0
8408b55ffffffff,29,1
8408b57ffffffff,21,0
8408b59ffffffff,30,1
8408b5bffffffff,29,0
8408b5dffffffff,28,0
8408b61ffffffff,44,0
8408b63ffffffff,40,0
8408b65ffffffff,69,0
8408b67ffffffff,71,0
8408b69ffffffff,86,0
8408b6bffffffff,64,1
8408b6dffffffff,53,0
8408c01ffffffff,4,0
8408c03ffffffff,8,0
8408c05ffffffff,12,0
8408c07ffffffff,17,0
8408c09ffffffff,11,0
8408c0bffffffff,10,0
8408c0dffffffff,6,0
8408c11ffffffff,22,0
8408c13ffffffff,9,0
8408c15ffffffff,12,0
8408c17ffffffff,5,0
8408c19ffffffff,14,0
8408c1bffffffff,14,0
8408c1dffffffff,13,0
8408c21ffffffff,16,0
8408c23ffffffff,13,0
8408c25ffffffff,16,1
8408c27ffffffff,10,0
8408c29ffffffff,11,0
8408c2bffffffff,23,0
8408c2dffffffff,11,0
8408c31ffffffff,22,0
8408c33ffffffff,5,0
8408c35ffffffff,14,0
8408c37ffffffff,4,0
8408c39ffffffff,19,0
8408c3bffffffff,3,0
8408c3dffffffff,27,0
8408c41ffffffff,14,0
8408c43ffffffff,13,0
8408c45ffffffff,11,0
8408c47ffffffff,13,0
8408c49ffffffff,4,0
8408c4bffffffff,5,0
8408c4dffffffff,11,0
8408c51ffffffff,4,0
8408c53ffffffff,2,0
8408c55ffffffff,10,0
8408c57ffffffff,12,0
8408c59ffffffff,5,0
8408c5bffffffff,1,0
8408c5dffffffff,4,0
8408c61ffffffff,17,0
8408c63ffffffff,13,0
8408c65ffffffff,7,0
8408c67ffffffff,5,0
