hex,count_good_aircraft,count_bad_aircraft
8408abbffffffff,1,0
8408abdffffffff,1,0
8408ac9ffffffff,1,0
8408ae3ffffffff,1,0
8408b21ffffffff,1,0
8408b23ffffffff,1,0
8408b25ffffffff,1,0
8408b29ffffffff,1,0
8408b2bffffffff,1,0
8408b2dffffffff,1,0
8408b31ffffffff,1,0
8408b33ffffffff,1,0
8408b35ffffffff,2,0
8408b37ffffffff,2,0
8408b3dffffffff,1,0
8408b41ffffffff,1,0
8408b43ffffffff,1,0
8408b45ffffffff,1,0
8408b49ffffffff,1,0
8408b4dffffffff,1,0
8408b59ffffffff,1,0
8408b5bffffffff,1,0
8408b5dffffffff,1,0
8408b65ffffffff,1,0
8408b67ffffffff,1,0
8408b69ffffffff,1,0
8408b6bffffffff,1,0
8408c07ffffffff,2,0
8408c11ffffffff,3,0
8408c13ffffffff,3,0
8408c15ffffffff,3,0
8408c1bffffffff,3,0
8408c21ffffffff,3,0
8408c23ffffffff,1,0
8408c25ffffffff,3,0
8408c27ffffffff,1,0
8408c2bffffffff,3,0
8408c31ffffffff,1,0
8408c35ffffffff,1,0
8408c39ffffffff,3,0
8408c3dffffffff,3,0
8408c8bffffffff,1,1
8408cc9ffffffff,3,0
8408ccbffffffff,3,0
8408ccdffffffff,3,0
8408cd1ffffffff,1,0
8408cd9ffffffff,3,0
8408d01ffffffff,6,0
8408d03ffffffff,2,0
8408d05ffffffff,6,0
8408d0bffffffff,5,0
8408d0dffffffff,2,0
8408d19ffffffff,6,0
8408d1bffffffff,1,0
8408d1dffffffff,3,0
8408d29ffffffff,2,0
8408d2dffffffff,1,1
8408d53ffffffff,2,0
8408d57ffffffff,4,0
8408d63ffffffff,4,2
8408d67ffffffff,3,1
8408e41ffffffff,1,0
8408e43ffffffff,1,0
8408e49ffffffff,1,0
8408e4bffffffff,1,0
8408e4dffffffff,1,0
8408e51ffffffff,2,0
8408e53ffffffff,2,0
8408e55ffffffff,1,0
8408e5bffffffff,1,0
8408e5dffffffff,2,0
8408e91ffffffff,1,0
8408e97ffffffff,1,0
8408e9bffffffff,2,0
8408eb3ffffffff,1,0
8408eb7ffffffff,3,0
8408ec9ffffffff,2,0
8408ecbffffffff,2,0
8408ed3ffffffff,4,0
8408ed9ffffffff,2,0
8408edbffffffff,3,0
8409141ffffffff,1,0
8409149ffffffff,1,0
840914bffffffff,1,0
840914dffffffff,1,0
8409165ffffffff,2,0
8409169ffffffff,1,0
840916dffffffff,3,0
840932dffffffff,2,0
8409331ffffffff,1,0
8409335ffffffff,1,0
8409337ffffffff,1,0
8409361ffffffff,2,0
8409367ffffffff,2,0
8409485ffffffff,1,0
84094a9ffffffff,1,0
84094abffffffff,1,0
84094b5ffffffff,3,0
84094b7ffffffff,4,0
84094bdffffffff,1,0
84094e1ffffffff,1,0
84094e3ffffffff,1,0
84094e9ffffffff,1,0
8409593ffffffff,3,0
8409597ffffffff,3,0
84095b1ffffffff,1,0
84095b3ffffffff,2,0
84095b5ffffffff,1,0
84095b7ffffffff,2,0
84095bbffffffff,2,0
8409801ffffffff,1,0
8409805ffffffff,1,0
8409807ffffffff,1,0
8409809ffffffff,1,0
840980dffffffff,1,0
840981dffffffff,1,0
8409821ffffffff,2,0
8409823ffffffff,2,0
8409825ffffffff,2,0
8409829ffffffff,1,0
840982bffffffff,1,0
840982dffffffff,2,0
8409835ffffffff,1,0
8409837ffffffff,1,0
8409841ffffffff,1,0
8409843ffffffff,1,0
8409847ffffffff,1,0
840984bffffffff,2,0
840985dffffffff,1,0
8409861ffffffff,1,0
8409863ffffffff,1,0
8409865ffffffff,1,0
8409867ffffffff,2,0
8409869ffffffff,1,0
840986dffffffff,1,0
8409893ffffffff,1,0
8409897ffffffff,1,0
84098a5ffffffff,1,0
8409901ffffffff,1,0
8409905ffffffff,1,0
840990bffffffff,1,0
8409911ffffffff,2,0
8409917ffffffff,2,0
8409919ffffffff,1,0
840991bffffffff,2,0
8409921ffffffff,1,0
8409925ffffffff,1,0
840992bffffffff,1,0
8409933ffffffff,2,0
8409937ffffffff,1,0
840993bffffffff,2,0
8409955ffffffff,1,0
8409959ffffffff,2,0
840995bffffffff,1,0
840995dffffffff,1,0
8409993ffffffff,1,0
8409997ffffffff,1,0
840999bffffffff,1,0
84099a7ffffffff,1,0
84099b1ffffffff,1,0
84099b5ffffffff,1,0
84099bbffffffff,1,0
84099c5ffffffff,1,0
84099c9ffffffff,1,0
84099cdffffffff,1,0
84099d1ffffffff,1,0
84099d3ffffffff,1,0
84099d9ffffffff,1,0
84099e1ffffffff,1,0
84099e5ffffffff,1,0
84099e9ffffffff,1,0
84099edffffffff,1,0
8409a03ffffffff,2,0
8409a1dffffffff,2,0
8409a21ffffffff,2,0
8409a25ffffffff,2,0
8409a29ffffffff,2,0
8409a2dffffffff,2,0
8409a31ffffffff,2,0
8409a35ffffffff,1,0
8409a37ffffffff,1,0
8409a39ffffffff,2,0
8409a3dffffffff,1,0
8409a41ffffffff,2,0
8409a43ffffffff,1,0
8409a45ffffffff,2,0
8409a47ffffffff,2,0
8409a49ffffffff,2,0
8409a4bffffffff,1,0
8409a4dffffffff,2,0
8409a51ffffffff,2,0
8409a57ffffffff,2,0
8409a59ffffffff,3,0
8409a5dffffffff,1,0
8409a61ffffffff,2,0
8409a63ffffffff,2,0
8409a65ffffffff,1,0
8409a67ffffffff,1,0
8409a69ffffffff,3,0
8409a6bffffffff,3,0
8409a6dffffffff,1,0
8409b11ffffffff,1,0
8409b13ffffffff,2,0
8409b17ffffffff,1,0
8409b1bffffffff,2,0
8409b21ffffffff,1,0
8409b23ffffffff,1,0
8409b2bffffffff,1,0
8409b31ffffffff,1,0
8409b33ffffffff,2,0
8409b35ffffffff,1,0
8409b37ffffffff,1,0
8409b3dffffffff,1,0
8409b41ffffffff,1,0
8409b43ffffffff,1,0
8409b45ffffffff,1,0
8409b47ffffffff,1,0
8409b4bffffffff,1,0
8409b59ffffffff,1,0
8409b5dffffffff,1,0
8409b61ffffffff,2,0
8409b65ffffffff,2,0
8409b69ffffffff,2,0
8409b6bffffffff,2,0
8409b6dffffffff,1,0
840a925ffffffff,0,1
840a92dffffffff,10,0
840a965ffffffff,5,0
840a967ffffffff,9,0
840a96dffffffff,2,0
840b801ffffffff,7,0
840b803ffffffff,5,0
840b805ffffffff,12,0
840b807ffffffff,7,0
840b809ffffffff,11,0
840b80bffffffff,2,0
840b80dffffffff,6,0
840b811ffffffff,2,0
840b815ffffffff,1,0
840b817ffffffff,2,0
840b819ffffffff,1,0
840b81dffffffff,5,0
840b821ffffffff,2,0
840b823ffffffff,7,0
840b825ffffffff,1,0
840b827ffffffff,2,0
840b829ffffffff,2,0
840b82bffffffff,11,0
840b82dffffffff,3,0
840b831ffffffff,8,0
840b835ffffffff,3,0
840b837ffffffff,7,0
840b839ffffffff,5,0
840b83dffffffff,9,1
840b841ffffffff,14,0
840b843ffffffff,9,0
840b845ffffffff,23,0
840b847ffffffff,1,0
840b849ffffffff,15,0
840b84bffffffff,9,0
840b84dffffffff,6,0
840b851ffffffff,2,0
840b855ffffffff,1,0
840b857ffffffff,5,0
840b85dffffffff,1,0
840b861ffffffff,19,0
840b863ffffffff,7,0
840b865ffffffff,4,0
840b867ffffffff,18,0
840b869ffffffff,8,0
840b86bffffffff,24,0
840b901ffffffff,3,0
840b903ffffffff,18,0
840b905ffffffff,3,0
840b907ffffffff,5,0
840b90bffffffff,5,0
840b90dffffffff,2,0
840b911ffffffff,8,0
840b913ffffffff,4,2
840b917ffffffff,8,0
840b919ffffffff,9,0
840b91bffffffff,2,0
840b91dffffffff,15,0
840b925ffffffff,4,0
840b929ffffffff,3,0
840b92dffffffff,6,0
840b931ffffffff,3,0
840b933ffffffff,2,0
840b935ffffffff,14,0
840b939ffffffff,18,2
840b93bffffffff,1,0
840b93dffffffff,15,0
840b941ffffffff,8,0
840b945ffffffff,7,0
840b947ffffffff,6,0
840b949ffffffff,9,0
840b94bffffffff,1,0
840b94dffffffff,4,0
840b951ffffffff,12,0
840b953ffffffff,21,0
840b955ffffffff,2,0
840b957ffffffff,25,0
840b959ffffffff,11,0
840b95bffffffff,19,0
840b95dffffffff,2,0
840b963ffffffff,5,0
840b965ffffffff,2,0
840b967ffffffff,4,0
840b969ffffffff,4,0
840b96bffffffff,6,0
840b96dffffffff,2,0
840b989ffffffff,2,0
840b98dffffffff,1,0
840b9c1ffffffff,8,0
840b9c3ffffffff,4,0
840b9c5ffffffff,9,0
840b9c7ffffffff,6,0
840b9c9ffffffff,8,0
840b9cbffffffff,4,0
840b9cdffffffff,8,0
840b9d1ffffffff,1,0
840b9ddffffffff,1,0
840b9e1ffffffff,7,0
840b9e3ffffffff,2,0
840b9e5ffffffff,10,0
840b9e7ffffffff,1,0
840b9e9ffffffff,3,0
840b9ebffffffff,9,0
840b9edffffffff,8,0
840ba01ffffffff,1,0
840ba03ffffffff,9,0
840ba05ffffffff,2,0
840ba07ffffffff,13,0
840ba0bffffffff,1,0
840ba0dffffffff,1,0
840ba21ffffffff,5,0
840ba23ffffffff,15,0
840ba25ffffffff,2,0
840ba27ffffffff,5,0
840ba29ffffffff,3,0
840ba2bffffffff,3,0
840ba2dffffffff,1,0
840ba31ffffffff,8,0
840ba35ffffffff,3,0
840ba37ffffffff,5,0
840ba39ffffffff,7,0
840ba3dffffffff,13,0
840ba45ffffffff,6,0
840ba49ffffffff,6,0
840ba4dffffffff,8,0
840ba57ffffffff,3,0
840ba61ffffffff,3,0
840ba63ffffffff,3,0
840ba65ffffffff,7,0
840ba67ffffffff,1,0
840ba69ffffffff,4,0
840ba6bffffffff,3,0
840ba6dffffffff,3,0
840bb01ffffffff,6,1
840bb03ffffffff,14,0
840bb05ffffffff,5,0
840bb07ffffffff,6,0
840bb09ffffffff,4,1
840bb0bffffffff,18,5
840bb0dffffffff,4,0
840bb11ffffffff,4,0
840bb13ffffffff,4,0
840bb15ffffffff,4,1
840bb17ffffffff,3,0
840bb19ffffffff,1,0
840bb1bffffffff,1,0
840bb1dffffffff,11,5
840bb21ffffffff,2,0
840bb23ffffffff,5,0
840bb25ffffffff,3,0
840bb29ffffffff,1,0
840bb2bffffffff,6,0
840bb2dffffffff,1,0
840bb31ffffffff,4,0
840bb33ffffffff,9,0
840bb35ffffffff,5,0
840bb37ffffffff,1,0
840bb39ffffffff,11,0
840bb3bffffffff,9,1
840bb3dffffffff,6,0
840bb41ffffffff,7,0
840bb43ffffffff,4,0
840bb45ffffffff,8,0
840bb49ffffffff,8,0
840bb4bffffffff,4,0
840bb4dffffffff,1,0
840bb51ffffffff,5,2
840bb53ffffffff,2,1
840bb55ffffffff,4,1
840bb57ffffffff,6,5
840bb59ffffffff,3,0
840bb5bffffffff,6,1
840bb5dffffffff,1,3
840bb61ffffffff,10,0
840bb63ffffffff,3,0
840bb65ffffffff,1,0
840bb67ffffffff,8,0
840bb6bffffffff,9,0
840bb6dffffffff,1,0
840c017ffffffff,2,0
840c021ffffffff,1,0
840c023ffffffff,2,0
840c025ffffffff,2,0
840c027ffffffff,1,0
840c02bffffffff,1,0
840c02dffffffff,1,0
840c031ffffffff,2,0
840c039ffffffff,2,0
840c03bffffffff,3,0
840c03dffffffff,3,0
840c041ffffffff,6,0
840c043ffffffff,1,0
840c045ffffffff,5,0
840c049ffffffff,15,0
840c04bffffffff,3,0
840c04dffffffff,17,0
840c051ffffffff,2,0
840c053ffffffff,2,0
840c055ffffffff,1,0
840c057ffffffff,1,0
840c059ffffffff,1,0
840c05bffffffff,1,0
840c05dffffffff,2,0
840c061ffffffff,3,0
840c065ffffffff,5,0
840c069ffffffff,19,0
840c06dffffffff,16,0
840c083ffffffff,1,0
840c085ffffffff,1,0
840c087ffffffff,1,0
840c089ffffffff,4,0
840c08bffffffff,2,0
840c091ffffffff,1,0
840c093ffffffff,10,0
840c095ffffffff,1,0
840c097ffffffff,8,0
840c099ffffffff,3,0
840c09bffffffff,1,0
840c09dffffffff,2,0
840c0a3ffffffff,1,0
840c0a7ffffffff,3,0
840c0a9ffffffff,1,0
840c0b1ffffffff,7,0
840c0b3ffffffff,4,0
840c0b5ffffffff,7,0
840c0b7ffffffff,4,0
840c0bbffffffff,8,0
840c0bdffffffff,1,0
840c0c5ffffffff,3,0
840c0c7ffffffff,4,0
840c0c9ffffffff,1,0
840c0cbffffffff,1,0
840c0d1ffffffff,1,0
840c0d3ffffffff,6,0
840c0d5ffffffff,5,0
840c0d7ffffffff,5,0
840c0d9ffffffff,3,0
840c0dbffffffff,3,0
840c0ddffffffff,2,0
840c0e3ffffffff,1,0
840c0e7ffffffff,2,0
840c0e9ffffffff,4,0
840c0ebffffffff,2,0
840c0edffffffff,2,0
840c101ffffffff,4,0
840c103ffffffff,1,0
840c105ffffffff,1,0
840c107ffffffff,3,0
840c109ffffffff,1,0
840c10bffffffff,4,0
840c10dffffffff,19,0
840c111ffffffff,1,0
840c113ffffffff,1,0
840c117ffffffff,1,0
840c119ffffffff,1,0
840c11bffffffff,1,0
840c11dffffffff,1,0
840c123ffffffff,3,0
840c127ffffffff,3,0
840c129ffffffff,1,0
840c12bffffffff,3,0
840c12dffffffff,20,0
840c143ffffffff,18,0
840c147ffffffff,18,0
840c151ffffffff,4,0
840c153ffffffff,1,0
840c155ffffffff,4,0
840c157ffffffff,1,0
840c159ffffffff,19,0
840c15dffffffff,16,0
840c161ffffffff,1,0
840c163ffffffff,20,0
840c165ffffffff,2,0
840c167ffffffff,20,0
840c181ffffffff,1,0
840c185ffffffff,3,0
840c187ffffffff,3,0
840c18dffffffff,1,0
840c191ffffffff,2,0
840c193ffffffff,4,0
840c195ffffffff,2,0
840c197ffffffff,4,0
840c199ffffffff,1,0
840c19bffffffff,3,0
840c1a1ffffffff,10,0
840c1a3ffffffff,17,0
840c1a5ffffffff,8,0
840c1a7ffffffff,6,0
840c1a9ffffffff,2,0
840c1abffffffff,7,0
840c1adffffffff,2,0
840c1b1ffffffff,37,0
840c1b3ffffffff,4,0
840c1b5ffffffff,27,0
840c1b7ffffffff,7,0
840c1b9ffffffff,5,0
840c1bbffffffff,4,0
840c1bdffffffff,16,0
840c1c1ffffffff,2,0
840c1c3ffffffff,1,0
840c1c5ffffffff,1,0
840c1c7ffffffff,1,0
840c1c9ffffffff,1,0
840c1cbffffffff,1,0
840c1cdffffffff,1,0
840c1d9ffffffff,2,0
840c1dbffffffff,2,0
840c1ddffffffff,2,0
840c1e5ffffffff,1,0
840c1e9ffffffff,2,0
840c1edffffffff,2,0
840c205ffffffff,1,0
840c211ffffffff,2,0
840c213ffffffff,3,0
840c215ffffffff,12,0
840c217ffffffff,2,0
840c219ffffffff,13,0
840c21bffffffff,3,0
840c21dffffffff,12,0
840c223ffffffff,11,0
840c225ffffffff,1,0
840c227ffffffff,1,0
840c229ffffffff,2,0
840c22bffffffff,1,0
840c22dffffffff,1,0
840c231ffffffff,5,0
840c233ffffffff,1,0
840c235ffffffff,16,0
840c237ffffffff,3,0
840c239ffffffff,12,0
840c23bffffffff,2,0
840c23dffffffff,14,0
840c249ffffffff,1,0
840c24bffffffff,1,0
840c251ffffffff,1,0
840c257ffffffff,1,0
840c25dffffffff,1,0
840c265ffffffff,1,0
840c267ffffffff,2,0
840c281ffffffff,3,0
840c283ffffffff,1,0
840c285ffffffff,2,0
840c289ffffffff,2,0
840c28bffffffff,4,0
840c28dffffffff,1,0
840c291ffffffff,1,0
840c293ffffffff,1,0
840c295ffffffff,1,0
840c297ffffffff,1,0
840c29bffffffff,1,0
840c29dffffffff,1,0
840c2a1ffffffff,1,0
840c2a3ffffffff,1,0
840c2a5ffffffff,2,0
840c2a7ffffffff,1,0
840c2adffffffff,1,0
840c2b3ffffffff,1,0
840c2b5ffffffff,2,0
840c2b7ffffffff,2,0
840c2bbffffffff,1,0
840c2c5ffffffff,1,0
840c2c7ffffffff,1,0
840c2c9ffffffff,1,0
840c2cbffffffff,1,0
840c2cdffffffff,3,0
840c2d1ffffffff,9,0
840c2d3ffffffff,7,0
840c2d5ffffffff,8,0
840c2d7ffffffff,8,0
840c2d9ffffffff,1,0
840c2dbffffffff,8,0
840c2ddffffffff,2,0
840c2e3ffffffff,1,0
840c2e5ffffffff,1,0
840c2e7ffffffff,1,0
840c301ffffffff,1,0
840c303ffffffff,1,0
840c307ffffffff,1,0
840c309ffffffff,8,0
840c30bffffffff,4,0
840c311ffffffff,1,0
840c313ffffffff,13,0
840c315ffffffff,1,0
840c319ffffffff,1,0
840c31bffffffff,1,0
840c31dffffffff,2,0
840c321ffffffff,1,0
840c327ffffffff,1,0
840c333ffffffff,16,0
840c335ffffffff,2,0
840c337ffffffff,14,0
840c339ffffffff,1,0
840c33dffffffff,2,0
840c341ffffffff,1,0
840c343ffffffff,1,0
840c345ffffffff,3,0
840c347ffffffff,3,0
840c349ffffffff,1,0
840c34bffffffff,1,0
840c351ffffffff,3,0
840c353ffffffff,3,0
840c355ffffffff,2,0
840c357ffffffff,3,0
840c35bffffffff,1,0
840c35dffffffff,1,0
840c401ffffffff,3,0
840c403ffffffff,5,0
840c405ffffffff,6,0
840c407ffffffff,5,0
840c409ffffffff,13,0
840c40bffffffff,5,0
840c40dffffffff,8,0
840c413ffffffff,4,0
840c415ffffffff,5,0
840c417ffffffff,6,0
840c419ffffffff,2,0
840c429ffffffff,4,0
840c42bffffffff,1,0
840c42dffffffff,2,0
840c439ffffffff,1,0
840c43bffffffff,1,0
840c441ffffffff,9,0
840c443ffffffff,11,0
840c445ffffffff,15,0
840c447ffffffff,16,0
840c449ffffffff,2,0
840c44bffffffff,3,0
840c44dffffffff,1,0
840c451ffffffff,13,0
840c453ffffffff,12,0
840c455ffffffff,13,0
840c457ffffffff,9,0
840c459ffffffff,5,0
840c45bffffffff,9,0
840c45dffffffff,8,0
840c461ffffffff,13,0
840c463ffffffff,6,0
840c465ffffffff,12,0
840c467ffffffff,4,0
840c469ffffffff,19,0
840c46bffffffff,14,0
840c46dffffffff,18,0
840c489ffffffff,3,0
840c48bffffffff,3,0
840c499ffffffff,3,0
840c49bffffffff,3,0
840c49dffffffff,3,0
840c4b5ffffffff,1,0
840c4c1ffffffff,4,0
840c4c3ffffffff,4,0
840c4c5ffffffff,7,0
840c4c7ffffffff,3,0
840c4d1ffffffff,3,0
840c4d3ffffffff,3,0
840c4d5ffffffff,3,0
840c4d7ffffffff,3,0
840c4d9ffffffff,1,0
840c4dbffffffff,1,0
840c4ddffffffff,1,0
840c4e9ffffffff,3,0
840c501ffffffff,5,0
840c505ffffffff,6,0
840c507ffffffff,3,0
840c509ffffffff,12,0
840c50bffffffff,3,0
840c50dffffffff,10,0
840c511ffffffff,8,0
840c515ffffffff,3,0
840c517ffffffff,6,0
840c519ffffffff,4,0
840c51dffffffff,10,0
840c521ffffffff,6,0
840c523ffffffff,3,0
840c525ffffffff,2,0
840c527ffffffff,5,0
840c529ffffffff,6,0
840c52bffffffff,6,0
840c52dffffffff,7,0
840c535ffffffff,1,0
840c53dffffffff,2,0
840c541ffffffff,10,0
840c543ffffffff,20,0
840c545ffffffff,8,0
840c547ffffffff,9,0
840c549ffffffff,8,0
840c54bffffffff,25,0
840c54dffffffff,6,0
840c551ffffffff,14,0
840c553ffffffff,1,0
840c555ffffffff,22,0
840c557ffffffff,12,0
840c559ffffffff,20,0
840c55bffffffff,2,0
840c55dffffffff,28,0
840c561ffffffff,4,0
840c563ffffffff,7,0
840c565ffffffff,4,0
840c567ffffffff,9,0
840c569ffffffff,6,0
840c56bffffffff,4,0
840c56dffffffff,4,0
840c585ffffffff,1,0
840c587ffffffff,3,0
840c591ffffffff,2,0
840c593ffffffff,2,0
840c595ffffffff,2,0
840c597ffffffff,1,0
840c59bffffffff,1,0
840c5a1ffffffff,3,0
840c5a5ffffffff,5,0
840c5abffffffff,2,0
840c5adffffffff,14,0
840c5b1ffffffff,1,0
840c5b3ffffffff,1,0
840c5b9ffffffff,2,0
840c5bdffffffff,2,0
840c5e1ffffffff,3,0
840c5e3ffffffff,1,0
840c5e5ffffffff,4,0
840c5e7ffffffff,5,0
840c5e9ffffffff,1,0
840c5ebffffffff,1,0
840c5edffffffff,5,0
840c603ffffffff,1,0
840c607ffffffff,1,0
840c60bffffffff,1,0
840c613ffffffff,1,0
840c615ffffffff,1,0
840c617ffffffff,2,0
840c619ffffffff,1,0
840c61dffffffff,1,0
840c621ffffffff,2,0
840c623ffffffff,1,0
840c625ffffffff,1,0
840c627ffffffff,1,0
840c62bffffffff,1,0
840c631ffffffff,2,0
840c633ffffffff,2,0
840c635ffffffff,2,0
840c637ffffffff,2,0
840c639ffffffff,1,0
840c63bffffffff,2,0
840c641ffffffff,2,0
840c643ffffffff,2,0
840c645ffffffff,2,0
840c651ffffffff,1,0
840c653ffffffff,1,0
840c65dffffffff,2,0
840c665ffffffff,1,0
840c681ffffffff,9,0
840c683ffffffff,1,0
840c685ffffffff,9,0
840c687ffffffff,3,0
840c689ffffffff,2,0
840c68bffffffff,7,0
840c68dffffffff,1,0
840c693ffffffff,11,0
840c695ffffffff,1,0
840c697ffffffff,11,0
840c699ffffffff,5,0
840c69dffffffff,7,0
840c6a1ffffffff,12,0
840c6a3ffffffff,4,0
840c6a5ffffffff,5,0
840c6a7ffffffff,2,0
840c6a9ffffffff,4,0
840c6abffffffff,12,0
840c6adffffffff,12,0
840c6b1ffffffff,3,0
840c6b3ffffffff,2,0
840c6b5ffffffff,2,0
840c6b9ffffffff,11,0
840c6bbffffffff,11,0
840c6bdffffffff,10,0
840c6c1ffffffff,2,0
840c6c3ffffffff,1,0
840c6c5ffffffff,2,0
840c6c7ffffffff,1,0
840c6d1ffffffff,1,0
840c6d5ffffffff,2,0
840c6d7ffffffff,1,0
840c6e1ffffffff,1,0
840c6e3ffffffff,7,0
840c6e5ffffffff,1,0
840c6e7ffffffff,8,0
840c6e9ffffffff,2,0
840c6ebffffffff,1,0
840c6edffffffff,3,0
840c701ffffffff,3,0
840c705ffffffff,13,0
840c707ffffffff,11,0
840c709ffffffff,3,0
840c70dffffffff,5,0
840c711ffffffff,2,0
840c713ffffffff,1,0
840c715ffffffff,9,0
840c717ffffffff,12,0
840c719ffffffff,1,0
840c71bffffffff,2,0
840c721ffffffff,11,0
840c723ffffffff,16,0
840c725ffffffff,7,0
840c727ffffffff,7,0
840c729ffffffff,3,0
